service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107708,0,0,0,0,0,0,0,20191223,20200103
3107707,0,0,0,0,0,0,0,20191122,20200131
3107706,0,0,0,0,0,0,0,20191223,20200103
3107705,0,0,0,0,0,0,0,20191122,20200131
3107704,0,0,0,0,0,0,0,20191223,20200103
3107703,0,0,0,0,0,0,0,20191122,20200131
3107702,0,0,0,0,0,0,0,20191123,20200125
3107701,0,0,0,0,0,0,0,20191223,20200103
3107692,0,0,0,0,0,0,0,20191124,20200126
3107694,0,0,0,0,0,0,0,20191122,20200131
3107696,0,0,0,0,0,0,0,20191223,20200103
3107697,0,0,0,0,0,0,0,20191123,20200125
3107699,0,0,0,0,0,0,0,20191124,20200126
3107700,0,0,0,0,0,0,0,20191122,20200131
