service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107243,0,0,0,0,0,0,0,20191223,20191231
3107242,0,0,0,0,0,0,0,20200106,20200520
3107245,0,0,0,0,0,0,0,20191123,20191214
3107244,0,0,0,0,0,0,0,20200102,20200417
3107247,0,0,0,0,0,0,0,20191221,20191228
3107238,0,0,0,0,0,0,0,20200112,20200517
3107246,0,0,0,0,0,0,0,20200111,20200516
3107237,0,0,0,0,0,0,0,20191124,20191215
3107248,0,0,0,0,0,0,0,20200104,20200418
3107239,0,0,0,0,0,0,0,20191222,20191229
3107241,0,0,0,0,0,0,0,20191122,20191220
3107240,0,0,0,0,0,0,0,20200101,20200419
