service_id,date,exception_type
3087092,20200101,1
3068383,20191110,1
13068383,20191111,1
13087092,20200102,1
3087028,20200101,1
3087029,20191029,1
3087029,20191030,1
3087029,20191031,1
3087029,20191104,1
3087029,20191105,1
3087029,20191106,1
3087029,20191107,1
3087029,20191108,1
3087029,20191112,1
3087029,20191113,1
3087029,20191114,1
3087029,20191115,1
3087029,20191118,1
3087029,20191119,1
3087029,20191120,1
3087029,20191121,1
3087029,20191122,1
3087029,20191125,1
3087029,20191126,1
3087029,20191127,1
3087029,20191128,1
3087029,20191129,1
3087029,20191202,1
3087029,20191203,1
3087029,20191204,1
3087029,20191205,1
3087029,20191206,1
3087029,20191209,1
3087029,20191210,1
3087029,20191211,1
3087029,20191212,1
3087029,20191213,1
3087029,20191216,1
3087029,20191217,1
3087029,20191218,1
3087029,20191219,1
3087029,20191220,1
3087029,20191223,1
3087029,20191224,1
3087029,20191225,1
3087029,20191226,1
3087029,20191227,1
3087029,20191230,1
13087031,20191102,1
13087031,20191103,1
13087031,20191104,1
13087031,20191110,1
13087031,20191112,1
13087031,20191117,1
13087031,20191118,1
13087031,20191124,1
13087031,20191125,1
13087031,20191201,1
13087031,20191202,1
13087031,20191208,1
13087031,20191209,1
13087031,20191215,1
13087031,20191216,1
13087031,20191222,1
13087031,20191223,1
13087031,20191229,1
13087031,20191230,1
13087031,20200101,1
3087031,20191101,1
3087031,20191102,1
3087031,20191103,1
3087031,20191109,1
3087031,20191111,1
3087031,20191116,1
3087031,20191117,1
3087031,20191123,1
3087031,20191124,1
3087031,20191130,1
3087031,20191201,1
3087031,20191207,1
3087031,20191208,1
3087031,20191214,1
3087031,20191215,1
3087031,20191221,1
3087031,20191222,1
3087031,20191228,1
3087031,20191229,1
3087031,20191231,1
