service_id,date,exception_type
3063370,20191125,1
3063370,20191126,1
3063370,20191127,1
3063370,20191128,1
13063369,20191210,1
13063369,20191211,1
13063369,20191212,1
13063369,20191213,1
13063369,20200225,1
13063369,20200226,1
13063369,20200227,1
13063369,20200228,1
13063367,20191209,1
13063367,20191216,1
13063367,20200224,1
13063367,20200302,1
3063369,20191209,1
3063369,20191210,1
3063369,20191211,1
3063369,20191212,1
3063369,20200224,1
3063369,20200225,1
3063369,20200226,1
3063369,20200227,1
3063367,20191208,1
3063367,20191215,1
3063367,20200223,1
3063367,20200301,1
13107733,20200102,1
13107731,20191207,1
13107731,20191221,1
13107731,20200111,1
13107731,20200118,1
13107731,20200125,1
13107731,20200201,1
13107731,20200208,1
13107731,20200307,1
13107732,20191225,1
13107732,20191228,1
13107732,20200101,1
13107732,20200104,1
13107732,20200215,1
13107732,20200222,1
13107730,20200119,1
13107730,20200216,1
3063371,20191207,1
3063371,20191214,1
3063371,20200222,1
3063371,20200229,1
13063371,20191208,1
13063371,20191215,1
13063371,20200223,1
13063371,20200301,1
13063370,20191126,1
13063370,20191127,1
13063370,20191128,1
13063370,20191129,1
13063373,20191214,1
13063373,20200229,1
3063373,20191213,1
3063373,20200228,1
3063374,20191122,1
3063374,20191129,1
3107725,20200119,1
3107725,20200216,1
3107726,20191124,1
3107726,20191201,1
3107726,20191222,1
3107726,20191225,1
3107726,20191229,1
3107726,20200105,1
3107726,20200112,1
3107726,20200126,1
3107726,20200202,1
3107726,20200209,1
3107729,20191123,1
3107729,20191130,1
3107729,20191221,1
3107729,20191228,1
3107729,20200104,1
3107729,20200111,1
3107729,20200125,1
3107729,20200201,1
3107729,20200208,1
13063374,20191123,1
13063374,20191130,1
3107727,20191202,1
3107727,20191203,1
3107727,20191204,1
3107727,20191205,1
3107727,20191216,1
3107727,20191217,1
3107727,20191218,1
3107727,20191219,1
3107727,20200106,1
3107727,20200107,1
3107727,20200108,1
3107727,20200109,1
3107727,20200113,1
3107727,20200114,1
3107727,20200115,1
3107727,20200116,1
3107727,20200120,1
3107727,20200121,1
3107727,20200122,1
3107727,20200123,1
3107727,20200127,1
3107727,20200128,1
3107727,20200129,1
3107727,20200130,1
3107727,20200203,1
3107727,20200204,1
3107727,20200205,1
3107727,20200206,1
3107727,20200302,1
3107727,20200303,1
3107727,20200304,1
3107727,20200305,1
3107728,20191223,1
3107728,20191226,1
3107728,20191230,1
3107728,20200102,1
3107728,20200210,1
3107728,20200211,1
3107728,20200212,1
3107728,20200213,1
3107728,20200217,1
3107728,20200218,1
3107728,20200219,1
3107728,20200220,1
13107726,20191125,1
13107726,20191202,1
13107726,20191223,1
13107726,20191226,1
13107726,20191230,1
13107726,20200106,1
13107726,20200113,1
13107726,20200127,1
13107726,20200203,1
13107726,20200210,1
13107727,20191203,1
13107727,20191204,1
13107727,20191205,1
13107727,20191206,1
13107727,20191217,1
13107727,20191218,1
13107727,20191219,1
13107727,20191220,1
13107727,20200107,1
13107727,20200108,1
13107727,20200109,1
13107727,20200110,1
13107727,20200114,1
13107727,20200115,1
13107727,20200116,1
13107727,20200117,1
13107727,20200121,1
13107727,20200122,1
13107727,20200123,1
13107727,20200124,1
13107727,20200128,1
13107727,20200129,1
13107727,20200130,1
13107727,20200131,1
13107727,20200204,1
13107727,20200205,1
13107727,20200206,1
13107727,20200207,1
13107727,20200303,1
13107727,20200304,1
13107727,20200305,1
13107727,20200306,1
13107728,20191224,1
13107728,20191227,1
13107728,20191231,1
13107728,20200103,1
13107728,20200211,1
13107728,20200212,1
13107728,20200213,1
13107728,20200214,1
13107728,20200218,1
13107728,20200219,1
13107728,20200220,1
13107728,20200221,1
13107729,20191124,1
13107729,20191201,1
13107729,20191222,1
13107729,20191229,1
13107729,20200105,1
13107729,20200112,1
13107729,20200126,1
13107729,20200202,1
13107729,20200209,1
3107733,20200101,1
3107732,20191224,1
3107732,20191227,1
3107732,20191231,1
3107732,20200103,1
3107732,20200214,1
3107732,20200221,1
3107731,20191206,1
3107731,20191220,1
3107731,20200110,1
3107731,20200117,1
3107731,20200124,1
3107731,20200131,1
3107731,20200207,1
3107731,20200306,1
3107730,20200118,1
3107730,20200215,1
13107725,20200120,1
13107725,20200217,1
