service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3080304,0,0,0,0,0,0,0,20191122,20191220
3080303,0,0,0,0,0,0,0,20191125,20191216
3080302,0,0,0,0,0,0,0,20191223,20191231
3080301,0,0,0,0,0,0,0,20191222,20191229
3080300,0,0,0,0,0,0,0,20191124,20191215
13080304,0,0,0,0,0,0,0,20191123,20191221
13080305,0,0,0,0,0,0,0,20191124,20191222
13080306,0,0,0,0,0,0,0,20191229,20191229
13080300,0,0,0,0,0,0,0,20191125,20191216
13080301,0,0,0,0,0,0,0,20191223,20191230
13080302,0,0,0,0,0,0,0,20191224,20200101
13080303,0,0,0,0,0,0,0,20191126,20191217
3080305,0,0,0,0,0,0,0,20191123,20191221
3080306,0,0,0,0,0,0,0,20191228,20191228
