trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
1029534501838613,09:32:00,09:32:00,4022883,1,,
1029534501838613,09:33:00,09:33:00,4022885,2,,
1029534501838613,09:35:00,09:35:00,4022887,3,,
1029534501838613,09:36:00,09:36:00,4022888,4,,
1029534501838613,09:37:00,09:37:00,4022890,5,,
1029534501838613,09:38:00,09:38:00,4022892,6,,
1029534501838613,09:39:00,09:39:00,4022894,7,,
1029534501838613,09:40:00,09:40:00,4022896,8,,
1029534501838613,09:41:00,09:41:00,4022898,9,,
1029534501838613,09:43:00,09:43:00,7305038,10,,
1029534501838613,09:44:00,09:44:00,4022901,11,,
1029534501838613,09:45:00,09:45:00,4022902,12,,
1029534501838613,09:46:00,09:46:00,4022903,13,,
1029534501838613,09:47:00,09:47:00,4022904,14,,
1029534501838613,09:48:00,09:48:00,4022906,15,,
1029534501838613,09:48:00,09:48:00,4022908,16,,
1029534501838613,09:49:00,09:49:00,4022910,17,,
1029534501838613,09:50:00,09:50:00,4022912,18,,
1029534501838613,09:51:00,09:51:00,4022914,19,,
1029534501838613,09:53:00,09:53:00,4022915,20,,
1029534501838613,09:55:00,09:55:00,4022916,21,,
1029534501838613,09:57:00,09:57:00,4022917,22,,
1129534501838613,09:50:00,09:50:00,4022883,1,,
1129534501838613,09:51:00,09:51:00,4022885,2,,
1129534501838613,09:53:00,09:53:00,4022887,3,,
1129534501838613,09:54:00,09:54:00,4022888,4,,
1129534501838613,09:55:00,09:55:00,4022890,5,,
1129534501838613,09:56:00,09:56:00,4022892,6,,
1129534501838613,09:57:00,09:57:00,4022894,7,,
1129534501838613,09:59:00,09:59:00,4022896,8,,
1129534501838613,10:00:00,10:00:00,4022898,9,,
1129534501838613,10:02:00,10:02:00,7305038,10,,
1129534501838613,10:03:00,10:03:00,4022901,11,,
1129534501838613,10:04:00,10:04:00,4022902,12,,
1129534501838613,10:05:00,10:05:00,4022903,13,,
1129534501838613,10:06:00,10:06:00,4022904,14,,
1129534501838613,10:07:00,10:07:00,4022906,15,,
1129534501838613,10:07:00,10:07:00,4022908,16,,
1129534501838613,10:08:00,10:08:00,4022910,17,,
1129534501838613,10:09:00,10:09:00,4022912,18,,
1129534501838613,10:10:00,10:10:00,4022914,19,,
1129534501838613,10:12:00,10:12:00,4022915,20,,
1129534501838613,10:14:00,10:14:00,4022916,21,,
1129534501838613,10:16:00,10:16:00,4022917,22,,
1229534501838613,10:08:00,10:08:00,4022883,1,,
