service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13108270,0,0,0,0,0,0,0,20200103,20200104
13065006,0,0,0,0,0,0,0,20191124,20191229
13022920,0,0,0,0,0,0,0,20191224,20200101
13065005,0,0,0,0,0,0,0,20191123,20191221
13065004,0,0,0,0,0,0,0,20191125,20191230
13108271,0,0,0,0,0,0,0,20200105,20200126
3022920,0,0,0,0,0,0,0,20191223,20191231
3108268,0,0,0,0,0,0,0,20200101,20200126
13108269,0,0,0,0,0,0,0,20200107,20200201
3065004,0,0,0,0,0,0,0,20191124,20191229
3108269,0,0,0,0,0,0,0,20200106,20200131
13108268,0,0,0,0,0,0,0,20200102,20200127
3065005,0,0,0,0,0,0,0,20191122,20191220
3065006,0,0,0,0,0,0,0,20191123,20191228
3108271,0,0,0,0,0,0,0,20200104,20200125
3108270,0,0,0,0,0,0,0,20200102,20200103
