service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107869,0,0,0,0,0,0,0,20191122,20200131
13107875,0,0,0,0,0,0,0,20191124,20200126
13107874,0,0,0,0,0,0,0,20191224,20200104
3107875,0,0,0,0,0,0,0,20191123,20200125
13107873,0,0,0,0,0,0,0,20191123,20200201
3107874,0,0,0,0,0,0,0,20191223,20200103
13107872,0,0,0,0,0,0,0,20191125,20200127
3107873,0,0,0,0,0,0,0,20191122,20200131
3107872,0,0,0,0,0,0,0,20191124,20200126
3107871,0,0,0,0,0,0,0,20191123,20200125
3107870,0,0,0,0,0,0,0,20191223,20200103
