service_id,date,exception_type
13048422,20191224,1
13048422,20191227,1
13048422,20191231,1
13048424,20191229,1
13048426,20191225,1
13048426,20191228,1
13048426,20200101,1
3048422,20191223,1
3048422,20191226,1
3048422,20191230,1
13048425,20191123,1
13048425,20191130,1
13048425,20191207,1
13048425,20191214,1
13048425,20191221,1
3048425,20191122,1
3048425,20191129,1
3048425,20191206,1
3048425,20191213,1
3048425,20191220,1
3048424,20191228,1
13080365,20191125,1
13080365,20191202,1
13080365,20191209,1
13080365,20191216,1
13080365,20191223,1
13080365,20191226,1
13080365,20191230,1
3048426,20191224,1
3048426,20191227,1
3048426,20191231,1
3108045,20200111,1
3108045,20200118,1
3108045,20200125,1
3108046,20200104,1
3108047,20200110,1
3108047,20200117,1
3108047,20200124,1
3108047,20200131,1
3108048,20200103,1
3080365,20191124,1
3080365,20191201,1
3080365,20191208,1
3080365,20191215,1
3080365,20191222,1
3080365,20191225,1
3080365,20191229,1
3108042,20200101,1
3108042,20200105,1
3108042,20200112,1
3108042,20200119,1
3108042,20200126,1
3080366,20191125,1
3080366,20191126,1
3080366,20191127,1
3080366,20191128,1
3080366,20191202,1
3080366,20191203,1
3080366,20191204,1
3080366,20191205,1
3080366,20191209,1
3080366,20191210,1
3080366,20191211,1
3080366,20191212,1
3080366,20191216,1
3080366,20191217,1
3080366,20191218,1
3080366,20191219,1
3108043,20200106,1
3108043,20200107,1
3108043,20200108,1
3108043,20200109,1
3108043,20200113,1
3108043,20200114,1
3108043,20200115,1
3108043,20200116,1
3108043,20200120,1
3108043,20200121,1
3108043,20200122,1
3108043,20200123,1
3108043,20200127,1
3108043,20200128,1
3108043,20200129,1
3108043,20200130,1
3108044,20200102,1
3080367,20191123,1
3080367,20191130,1
3080367,20191207,1
3080367,20191214,1
3080367,20191221,1
13108048,20200104,1
13108046,20200105,1
13108047,20200111,1
13108047,20200118,1
13108047,20200125,1
13108047,20200201,1
13108044,20200103,1
13108045,20200112,1
13108045,20200119,1
13108045,20200126,1
13108042,20200102,1
13108042,20200106,1
13108042,20200113,1
13108042,20200120,1
13108042,20200127,1
13108043,20200107,1
13108043,20200108,1
13108043,20200109,1
13108043,20200110,1
13108043,20200114,1
13108043,20200115,1
13108043,20200116,1
13108043,20200117,1
13108043,20200121,1
13108043,20200122,1
13108043,20200123,1
13108043,20200124,1
13108043,20200128,1
13108043,20200129,1
13108043,20200130,1
13108043,20200131,1
13080366,20191126,1
13080366,20191127,1
13080366,20191128,1
13080366,20191129,1
13080366,20191203,1
13080366,20191204,1
13080366,20191205,1
13080366,20191206,1
13080366,20191210,1
13080366,20191211,1
13080366,20191212,1
13080366,20191213,1
13080366,20191217,1
13080366,20191218,1
13080366,20191219,1
13080366,20191220,1
13080367,20191124,1
13080367,20191201,1
13080367,20191208,1
13080367,20191215,1
13080367,20191222,1
