from_stop_id,to_stop_id,transfer_type,min_transfer_time
8303806,4799008,2,133
8303806,4799009,2,126
6869597,8303767,2,51
7676458,8303811,2,72
8007434,8303772,2,40
6869810,8303769,2,36
7676458,8303810,2,45
8007434,8303773,2,24
6869810,8303768,2,44
4614619,8303764,2,106
6869597,8303766,2,51
4614619,8303765,2,104
8303791,7985465,2,28
8303791,7985469,2,125
4614716,8303771,2,86
4614716,8303770,2,86
8303828,6456082,2,10
7661303,8303816,2,81
7661303,8303817,2,68
8303794,4035694,2,142
4614622,8303766,2,51
4614622,8303767,2,51
5605619,8303781,2,118
7981164,8303765,2,119
4614711,8303767,2,51
8303785,4758988,2,73
5605619,8303780,2,108
8303785,4758987,2,106
8303785,4758986,2,82
8303807,4798991,2,133
4036944,8303778,2,83
4036944,8303779,2,79
3682031,8303764,2,138
7981164,8303764,2,117
3682031,8303765,2,141
8303807,4798990,2,142
5976284,8303778,2,63
3689922,8303772,2,143
4614711,8303766,2,51
8303828,8092800,2,10
4913357,8303821,2,116
4913357,8303820,2,146
3689922,8303773,2,119
5150458,8303765,2,104
6869660,8303772,2,36
6869660,8303773,2,10
4000546,8303801,2,124
3688570,8303772,2,40
8303818,7176432,2,33
8303818,7176433,2,33
3688570,8303773,2,24
4015899,8303825,2,27
4015899,8303824,2,23
8303764,4118159,2,90
8303826,5121515,2,75
3688571,8303770,2,18
3688571,8303771,2,37
4035525,8303764,2,117
5991385,8303764,2,117
4035525,8303765,2,119
5991385,8303765,2,117
8303799,7260977,2,45
8303799,7260976,2,44
5150458,8303764,2,106
6869814,8303773,2,24
6869814,8303772,2,40
4472734,8303812,2,70
4472734,8303813,2,63
6869567,8303775,2,76
6869567,8303774,2,78
5775609,8303816,2,81
5775609,8303817,2,68
6869762,8303770,2,119
6869762,8303771,2,120
4035534,8303770,2,108
4035534,8303771,2,108
4036936,8303770,2,108
4036936,8303771,2,108
5775606,8303820,2,146
5775607,8303819,2,20
5775606,8303821,2,116
5775607,8303818,2,33
4016820,8303812,2,139
5605618,8303833,2,12
2550,8303770,2,210
2550,8303771,2,207
3741090,8303793,2,135
3741090,8303794,2,117
8303792,7985600,2,48
5605616,8303832,2,105
4472786,8303811,2,7
6575249,8303765,2,126
6575249,8303764,2,124
4015893,8303823,2,99
4015893,8303822,2,81
4472786,8303810,2,38
6869760,8303768,2,44
4472739,8303819,2,36
7275562,8303828,2,132
4472739,8303818,2,36
6869760,8303769,2,36
6869659,8303775,2,69
7661339,8303817,2,38
8303819,7176433,2,20
6869659,8303774,2,66
7661339,8303816,2,53
8303819,7176432,2,20
7981236,8303778,2,63
6575245,8303763,2,36
4117656,8303770,2,119
6575245,8303762,2,23
4117656,8303771,2,120
5991321,8303793,2,141
8303764,3682166,2,99
6869578,8303764,2,106
8303765,4118159,2,95
4146244,8303802,2,67
4117655,8303770,2,68
8303764,3682165,2,99
6869578,8303765,2,104
8303764,3682168,2,108
3689918,8303773,2,122
8303764,3682167,2,138
4146244,8303803,2,83
4036935,8303770,2,108
4036935,8303771,2,108
4016054,8303820,2,140
4016054,8303821,2,134
4117655,8303771,2,70
7981155,8303778,2,17
7981155,8303779,2,18
8303791,7985572,2,130
8303791,7985573,2,125
3688569,8303773,2,9
7981231,8303770,2,108
7714396,8303801,2,135
7981231,8303771,2,108
4036943,8303778,2,59
6575270,8303765,2,85
6575270,8303764,2,90
8303798,7260977,2,40
4036943,8303779,2,53
3688569,8303772,2,19
8303798,7260976,2,45
5158033,8303812,2,14
5158033,8303813,2,21
8303826,8072696,2,105
6748621,8303785,2,54
8303826,8072695,2,75
6748621,8303786,2,59
8303829,8092800,2,27
6575241,8303760,2,42
6575241,8303761,2,53
6869658,8303774,2,78
6869658,8303775,2,76
5158046,8303827,2,124
4015900,8303825,2,36
5158046,8303826,2,125
4015900,8303824,2,45
6640163,8303761,2,53
8303826,6456079,2,124
8303826,6456078,2,135
6640163,8303760,2,42
8303826,6456077,2,80
7661366,8303821,2,116
4889458,8303771,2,63
4889458,8303770,2,68
7661340,8303818,2,36
7661340,8303819,2,36
4000549,8303798,2,63
4000549,8303799,2,52
7661366,8303820,2,146
6575246,8303763,2,50
6575246,8303762,2,57
4472785,8303821,2,11
4614705,8303765,2,71
4614705,8303764,2,68
5605649,8303782,2,9
8303765,3682210,2,113
4889493,8303771,2,63
4472785,8303820,2,97
4889493,8303770,2,68
8303826,8072675,2,105
3731650,8303778,2,83
3731650,8303779,2,79
4472787,8303809,2,2
8303807,4799009,2,133
8303807,4799008,2,142
5775608,8303818,2,27
8303765,3682208,2,93
4472744,8303824,2,23
5158043,8303825,2,27
6869812,8303770,2,119
8303826,6456051,2,80
6869812,8303771,2,120
4472744,8303825,2,27
5158043,8303824,2,23
8303765,3682207,2,93
7981229,8303768,2,44
5775608,8303819,2,35
7981229,8303769,2,36
4472787,8303808,2,23
8303765,3682209,2,141
4035537,8303773,2,119
4035537,8303772,2,143
8303826,6456052,2,105
4016055,8303820,2,113
4016055,8303821,2,123
7981160,8303768,2,135
8303827,5121484,2,115
6869666,8303767,2,139
7981160,8303769,2,134
8007464,8303779,2,79
6673039,8303794,2,142
8303794,4035737,2,144
4211764,8303803,2,11
4211764,8303802,2,26
4000547,8303801,2,116
4614712,8303769,2,36
4000547,8303800,2,138
4614712,8303768,2,44
8007464,8303778,2,83
5605613,8303783,2,84
4614761,8303764,2,124
6869574,8303769,2,36
4614761,8303765,2,126
6869574,8303768,2,44
5158037,8303817,2,38
8303764,3682209,2,138
5747236,8303767,2,139
5158037,8303816,2,48
8303764,3682208,2,99
8303764,3682207,2,99
4015903,8303827,2,108
4015903,8303826,2,101
7981228,8303766,2,51
7981228,8303767,2,51
5150454,8303770,2,30
5150454,8303771,2,12
2236,8303785,2,205
4000548,8303799,2,36
7676456,8303810,2,116
7676456,8303811,2,97
4000548,8303798,2,38
2236,8303786,2,194
8303829,6456082,2,27
4889457,8303770,2,68
4677650,8303829,2,27
5158038,8303818,2,36
4889457,8303771,2,63
5158042,8303822,2,63
4677650,8303828,2,10
7661301,8303821,2,117
5158042,8303823,2,56
8303794,3972564,2,144
5158038,8303819,2,36
8303794,3972562,2,142
4614758,8303767,2,139
8007465,8303778,2,59
8007465,8303779,2,53
4117664,8303778,2,100
4614617,8303765,2,126
4614617,8303764,2,124
8303764,3682210,2,108
6869669,8303765,2,104
6869669,8303764,2,106
4015927,8303826,2,125
