service_id,date,exception_type
13048568,20191124,1
13048568,20191201,1
13048568,20191208,1
13048568,20191215,1
13048568,20191222,1
13048568,20191229,1
3048567,20191122,1
3048567,20191125,1
3048567,20191126,1
3048567,20191127,1
3048567,20191128,1
3048567,20191129,1
3048567,20191202,1
3048567,20191203,1
3048567,20191204,1
3048567,20191205,1
3048567,20191206,1
3048567,20191209,1
3048567,20191210,1
3048567,20191211,1
3048567,20191212,1
3048567,20191213,1
3048567,20191216,1
3048567,20191217,1
3048567,20191218,1
3048567,20191219,1
3048567,20191220,1
3048568,20191123,1
3048568,20191130,1
3048568,20191207,1
3048568,20191214,1
3048568,20191221,1
3048568,20191228,1
13048567,20191123,1
13048567,20191126,1
13048567,20191127,1
13048567,20191128,1
13048567,20191129,1
13048567,20191130,1
13048567,20191203,1
13048567,20191204,1
13048567,20191205,1
13048567,20191206,1
13048567,20191207,1
13048567,20191210,1
13048567,20191211,1
13048567,20191212,1
13048567,20191213,1
13048567,20191214,1
13048567,20191217,1
13048567,20191218,1
13048567,20191219,1
13048567,20191220,1
13048567,20191221,1
13048566,20191125,1
13048566,20191202,1
13048566,20191209,1
13048566,20191216,1
13048566,20191223,1
13048566,20191226,1
13048566,20191230,1
3048566,20191124,1
3048566,20191201,1
3048566,20191208,1
3048566,20191215,1
3048566,20191222,1
3048566,20191225,1
3048566,20191229,1
13027604,20191224,1
13027604,20191225,1
13027604,20191227,1
13027604,20191228,1
13027604,20191231,1
13027604,20200101,1
3027604,20191223,1
3027604,20191224,1
3027604,20191226,1
3027604,20191227,1
3027604,20191230,1
3027604,20191231,1
