service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12975311,0,0,0,0,0,0,0,20191208,20191222
12975312,0,0,0,0,0,0,0,20191123,20191221
12975313,0,0,0,0,0,0,0,20191225,20200101
12975309,0,0,0,0,0,0,0,20191224,20191231
12975308,0,0,0,0,0,0,0,20191126,20191220
2975305,0,0,0,0,0,0,0,20191124,20191229
12975305,0,0,0,0,0,0,0,20191125,20191230
2975308,0,0,0,0,0,0,0,20191125,20191219
12975304,0,0,0,0,0,0,0,20191209,20191223
2975309,0,0,0,0,0,0,0,20191223,20191230
2975304,0,0,0,0,0,0,0,20191208,20191222
2975310,0,0,0,0,0,0,0,20191123,20191228
2975311,0,0,0,0,0,0,0,20191207,20191221
2975312,0,0,0,0,0,0,0,20191122,20191220
2975313,0,0,0,0,0,0,0,20191224,20191231
12975310,0,0,0,0,0,0,0,20191124,20191229
