service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2978661,0,0,0,0,0,0,0,20191223,20191231
3108252,0,0,0,0,0,0,0,20200106,20200430
3108253,0,0,0,0,0,0,0,20200102,20200417
2978662,0,0,0,0,0,0,0,20191123,20191221
2978660,0,0,0,0,0,0,0,20191122,20191220
3108258,0,0,0,0,0,0,0,20200111,20200425
2978667,0,0,0,0,0,0,0,20191228,20191228
3108259,0,0,0,0,0,0,0,20200104,20200418
2978665,0,0,0,0,0,0,0,20191223,20191231
3108256,0,0,0,0,0,0,0,20200106,20200430
3108257,0,0,0,0,0,0,0,20200102,20200417
2978666,0,0,0,0,0,0,0,20191123,20191221
2978663,0,0,0,0,0,0,0,20191228,20191228
3108254,0,0,0,0,0,0,0,20200111,20200425
3108255,0,0,0,0,0,0,0,20200104,20200418
2978664,0,0,0,0,0,0,0,20191122,20191220
