from_stop_id,to_stop_id,transfer_type,min_transfer_time
2364,4045007,2,218
4044988,7931518,2,67
4044994,2062,2,217
7275143,4044988,2,23
2364,4045009,2,432
7899415,7170694,2,92
7946018,4045007,2,102
4037253,7176238,2,31
2466,4045013,2,234
4037254,4045004,2,81
7899588,4044991,2,75
4045009,6591472,2,28
4045022,7176250,2,102
7946286,4045009,2,28
8079725,7991676,2,103
4044991,7931566,2,28
8219633,4045007,2,86
7931864,4045016,2,82
7945952,7991676,2,65
7922526,4045007,2,102
4044996,7965037,2,33
7275137,4045031,2,66
4044996,7965038,2,76
7931968,4045025,2,85
4045027,1791,2,210
4044993,4459257,2,75
4045023,8357862,2,104
4045023,8357861,2,87
5138160,4045025,2,30
2376,7170694,2,207
4035562,4044988,2,18
6217415,4045022,2,51
4045001,7931555,2,25
4045031,2547,2,201
1692,7176238,2,186
4045023,3749686,2,87
4044995,4036641,2,89
8007370,4045021,2,6
8219632,4045007,2,6
4045034,7945891,2,43
7922525,7991677,2,68
7275142,4044988,2,67
4045023,3749687,2,104
4045020,8379450,2,89
2112,4044994,2,217
7911762,4045027,2,10
1954,4044988,2,198
2112,4044993,2,197
4471841,7176395,2,51
4473028,4045007,2,83
7275208,4045003,2,58
3747908,4045034,2,64
7931718,7991677,2,24
7932211,4045007,2,18
7931718,7991676,2,84
7991819,4045033,2,63
4045013,7964966,2,81
2363,4045009,2,252
3343781,4044991,2,277
2363,4045007,2,398
3812975,4045009,2,85
7376286,4045021,2,6
8079723,7991676,2,84
4045032,3749678,2,49
4037287,4045018,2,24
4035562,4045034,2,20
1766,7170694,2,207
8079723,7991677,2,99
4037000,4045009,2,28
4045009,2366,2,432
7991677,7991686,2,103
7900217,4045022,2,86
7991677,7991687,2,16
4037295,4045010,2,48
4045022,7913218,2,48
4045022,7913219,2,55
7153052,4044999,2,62
3887776,4045010,2,48
7931863,4045016,2,100
4045022,7913217,2,83
7899562,7991676,2,90
7932238,4045022,2,102
7275142,4045034,2,64
7899562,7991677,2,16
4045007,2366,2,218
3343785,4044993,2,197
3343785,4044994,2,217
4044993,4036643,2,50
2294,4044989,2,234
8367270,4045012,2,92
4045009,7931541,2,85
7275665,4045007,2,83
7920961,4045034,2,43
6591779,4044988,2,21
4045034,5018141,2,4
1826,7991676,2,278
1826,7991677,2,211
4044995,7964944,2,19
4045021,1715,2,240
7920948,7991676,2,84
7920948,7991677,2,24
7946292,4045012,2,21
1898,4044989,2,234
4045009,1827,2,432
6217413,4045021,2,6
4037002,7991677,2,103
4044994,4036642,2,75
4473147,7991677,2,103
7275550,4045022,2,8
4045032,8357853,2,49
4044988,7945891,2,48
7931876,4045011,2,34
4044994,2111,2,217
4044994,7965033,2,75
8321676,4045016,2,82
7153048,4044996,2,53
4045034,5018140,2,30
7275549,4045022,2,105
2208,4045034,2,192
3343786,4044993,2,197
3343786,4044994,2,217
5158082,4045022,2,105
7900448,4044994,2,75
4037258,4045000,2,23
3343777,7170694,2,207
7170694,2527,2,207
7991679,7991678,2,22
7153053,4044999,2,81
1166833,4044996,2,259
4037260,7176395,2,51
4211803,4045032,2,45
4045001,4036783,2,67
7991676,7991687,2,90
1824,4045007,2,398
7653696,4045021,2,76
1824,4045009,2,252
2468,4045022,2,210
7946088,4044988,2,67
6591548,7170694,2,67
1825,7991677,2,391
1825,7991676,2,458
3747909,4045034,2,57
4045022,4473191,2,51
4045022,4473190,2,51
