service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3052744,0,0,0,0,0,0,0,20191125,20191209
3052746,0,0,0,0,0,0,0,20191122,20191213
3052728,0,0,0,0,0,0,0,20191125,20191209
3022977,0,0,0,0,0,0,0,20191223,20191230
3022979,0,0,0,0,0,0,0,20191223,20191230
3107998,0,0,0,0,0,0,0,20191123,20200125
3107999,0,0,0,0,0,0,0,20191124,20200126
3107997,0,0,0,0,0,0,0,20191124,20200126
3107996,0,0,0,0,0,0,0,20191217,20200131
3052730,0,0,0,0,0,0,0,20191122,20191213
3107995,0,0,0,0,0,0,0,20191216,20200127
3108000,0,0,0,0,0,0,0,20191123,20200125
3107994,0,0,0,0,0,0,0,20191224,20200103
3107993,0,0,0,0,0,0,0,20191217,20200131
3107992,0,0,0,0,0,0,0,20191216,20200127
3107991,0,0,0,0,0,0,0,20191123,20200125
3107990,0,0,0,0,0,0,0,20191124,20200126
3108005,0,0,0,0,0,0,0,20191224,20200103
3052732,0,0,0,0,0,0,0,20191125,20191209
3108002,0,0,0,0,0,0,0,20191216,20200127
3108001,0,0,0,0,0,0,0,20191124,20200126
3052734,0,0,0,0,0,0,0,20191122,20191213
3108004,0,0,0,0,0,0,0,20191224,20200103
3108003,0,0,0,0,0,0,0,20191217,20200131
3022981,0,0,0,0,0,0,0,20191223,20191230
