service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107267,0,0,0,0,0,0,0,20191224,20200101
3107271,0,0,0,0,0,0,0,20191221,20191228
13107268,0,0,0,0,0,0,0,20200103,20200418
3107272,0,0,0,0,0,0,0,20200104,20200418
13107269,0,0,0,0,0,0,0,20191124,20191215
13107270,0,0,0,0,0,0,0,20200112,20200517
3107262,0,0,0,0,0,0,0,20200112,20200517
13107271,0,0,0,0,0,0,0,20191222,20191229
3107263,0,0,0,0,0,0,0,20191222,20191229
13107272,0,0,0,0,0,0,0,20200105,20200419
3107261,0,0,0,0,0,0,0,20191124,20191215
3107270,0,0,0,0,0,0,0,20200111,20200516
3107266,0,0,0,0,0,0,0,20200106,20200520
3107267,0,0,0,0,0,0,0,20191223,20191231
3107264,0,0,0,0,0,0,0,20200101,20200419
3107265,0,0,0,0,0,0,0,20191122,20191220
3107268,0,0,0,0,0,0,0,20200102,20200417
3107269,0,0,0,0,0,0,0,20191123,20191214
13107262,0,0,0,0,0,0,0,20200113,20200518
13107261,0,0,0,0,0,0,0,20191125,20191216
13107264,0,0,0,0,0,0,0,20200102,20200420
13107263,0,0,0,0,0,0,0,20191223,20191230
13107266,0,0,0,0,0,0,0,20200107,20200521
13107265,0,0,0,0,0,0,0,20191123,20191221
