service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3025192,0,0,0,0,0,0,0,20191122,20191220
3025191,0,0,0,0,0,0,0,20191124,20191229
3025193,0,0,0,0,0,0,0,20191223,20191231
3025195,0,0,0,0,0,0,0,20191228,20191228
13108064,0,0,0,0,0,0,0,20200103,20200418
3108062,0,0,0,0,0,0,0,20200101,20200426
13108065,0,0,0,0,0,0,0,20191124,20191222
13108062,0,0,0,0,0,0,0,20200102,20200427
13108063,0,0,0,0,0,0,0,20200107,20200501
3108066,0,0,0,0,0,0,0,20200111,20200425
3108065,0,0,0,0,0,0,0,20191123,20191221
13108066,0,0,0,0,0,0,0,20200112,20200426
3108064,0,0,0,0,0,0,0,20200102,20200417
13108067,0,0,0,0,0,0,0,20200105,20200419
3108063,0,0,0,0,0,0,0,20200106,20200430
3108067,0,0,0,0,0,0,0,20200104,20200418
13025191,0,0,0,0,0,0,0,20191125,20191230
13025192,0,0,0,0,0,0,0,20191123,20191221
13025193,0,0,0,0,0,0,0,20191224,20200101
13025195,0,0,0,0,0,0,0,20191229,20191229
