service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13080383,0,0,0,0,0,0,0,20191125,20191125
13080385,0,0,0,0,0,0,0,20191224,20200104
13080384,0,0,0,0,0,0,0,20191123,20191130
13080386,0,0,0,0,0,0,0,20191124,20191201
13108545,0,0,0,0,0,0,0,20191203,20200201
13108546,0,0,0,0,0,0,0,20191208,20200126
13108544,0,0,0,0,0,0,0,20191202,20200127
3080386,0,0,0,0,0,0,0,20191123,20191130
3080385,0,0,0,0,0,0,0,20191223,20200103
3108546,0,0,0,0,0,0,0,20191207,20200125
3080384,0,0,0,0,0,0,0,20191122,20191129
3108545,0,0,0,0,0,0,0,20191202,20200131
3080383,0,0,0,0,0,0,0,20191124,20191124
3108544,0,0,0,0,0,0,0,20191201,20200126
