service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2987451,0,0,0,0,0,0,0,20191122,20191220
2987450,0,0,0,0,0,0,0,20191124,20191229
2987457,0,0,0,0,0,0,0,20191123,20191228
2987456,0,0,0,0,0,0,0,20191122,20191220
2987453,0,0,0,0,0,0,0,20191123,20191228
3107611,0,0,0,0,0,0,0,20200102,20200417
3107612,0,0,0,0,0,0,0,20200106,20200520
2987452,0,0,0,0,0,0,0,20191223,20191231
2987455,0,0,0,0,0,0,0,20191223,20191231
2987454,0,0,0,0,0,0,0,20191122,20191220
3107610,0,0,0,0,0,0,0,20200106,20200520
3107613,0,0,0,0,0,0,0,20200104,20200516
3107609,0,0,0,0,0,0,0,20200104,20200516
3107608,0,0,0,0,0,0,0,20200102,20200417
3107607,0,0,0,0,0,0,0,20200106,20200520
3107606,0,0,0,0,0,0,0,20200101,20200517
