service_id,date,exception_type
2787678,20191122,1
2787678,20191125,1
2787678,20191126,1
2787678,20191127,1
2787678,20191128,1
2787678,20191129,1
2787678,20191202,1
2787678,20191203,1
2787678,20191204,1
2787678,20191205,1
2787678,20191206,1
2787678,20191209,1
2787678,20191210,1
2787678,20191211,1
2787678,20191212,1
2787678,20191213,1
2787678,20191216,1
2787678,20191217,1
2787678,20191218,1
2787678,20191219,1
2787678,20191220,1
2787678,20191223,1
2787678,20191224,1
2787678,20191226,1
2787678,20191227,1
2787678,20191230,1
2787678,20191231,1
2787679,20191122,1
2787679,20191125,1
2787679,20191126,1
2787679,20191127,1
2787679,20191128,1
2787679,20191129,1
2787679,20191202,1
2787679,20191203,1
2787679,20191204,1
2787679,20191205,1
2787679,20191206,1
2787679,20191209,1
2787679,20191210,1
2787679,20191211,1
2787679,20191212,1
2787679,20191213,1
2787679,20191216,1
2787679,20191217,1
2787679,20191218,1
2787679,20191219,1
2787679,20191220,1
2787679,20191223,1
2787679,20191224,1
2787679,20191226,1
2787679,20191227,1
2787679,20191230,1
2787679,20191231,1
