from_stop_id,to_stop_id,transfer_type,min_transfer_time
3755012,6446088,2,113
3755012,6446087,2,99
3755023,3926325,2,12
3755022,3926327,2,32
3755011,7376170,2,36
8273443,3970595,2,22
7312083,8273442,2,127
3755001,4458783,2,126
8273442,7376173,2,27
3755013,6446071,2,119
3755001,7376168,2,116
3755001,7376167,2,126
3755025,4124827,2,122
3755012,4124827,2,113
2097,3755017,2,268
7312091,3755008,2,5
3755008,5161529,2,5
3755008,5161528,2,33
3755000,6446087,2,99
3755012,7275421,2,53
3755000,6446088,2,113
3755012,7275422,2,45
3755014,6446090,2,134
3755025,7376170,2,36
7312089,3755025,2,42
7312084,8273442,2,114
8273442,7275425,2,27
3755004,3786070,2,42
3755009,7376170,2,16
3755008,7275419,2,96
7312091,3755001,2,28
3755012,6446069,2,99
3755000,7376170,2,45
3755011,6446088,2,122
7312089,3755012,2,53
7312089,3755011,2,42
3755014,6446089,2,116
8273442,3763981,2,27
3755011,6446087,2,109
3755000,5161527,2,53
3755013,7275417,2,119
3755000,5161526,2,45
3755001,7275420,2,116
3755025,5161527,2,42
3755025,5161526,2,36
3755025,7376169,2,42
3755013,7275418,2,101
3755013,6446091,2,119
3755013,6446092,2,96
8273442,5161521,2,127
8273442,5161522,2,114
3755013,4124825,2,96
3755008,4458783,2,96
3755014,6446070,2,116
3755009,5161526,2,16
3755008,7376168,2,87
3755008,7376167,2,96
3755003,4458800,2,94
3755012,5161526,2,45
7312089,3755000,2,53
3755012,5161527,2,53
3755000,4124827,2,113
3755025,6446087,2,109
3755025,6446088,2,122
3755023,3754319,2,12
3755001,7275419,2,126
3755003,4458784,2,115
3755011,7376169,2,42
3755014,4124826,2,134
8219604,8273442,2,127
3755000,7376169,2,53
7312088,3755025,2,36
3755006,4458800,2,81
3755003,3786071,2,95
3755016,7376164,2,120
3755006,5161531,2,81
3755011,6446069,2,109
3755013,4458802,2,119
3755000,7275421,2,53
3755000,7275422,2,45
3755022,3970594,2,32
3755025,7275421,2,42
3755011,5161527,2,42
3755011,5161526,2,36
8273442,7275462,2,127
3755016,7275416,2,120
7312088,3755012,2,45
3755025,7275422,2,36
3755006,3786062,2,95
7312088,3755011,2,36
3755003,5161531,2,94
3755003,5161530,2,115
8273443,3970610,2,22
3755025,6446069,2,109
3755022,3970598,2,5
7312090,3755008,2,33
7312088,3755000,2,45
3755016,4458781,2,120
3755009,7275422,2,16
3755005,3786061,2,42
8273442,7376195,2,127
3755011,7275422,2,36
3755011,7275421,2,42
7312088,3755009,2,16
3755012,7376170,2,45
3755008,7275420,2,87
3755013,7376165,2,119
3755013,7376166,2,101
8273442,7275177,2,27
3755001,5161529,2,28
3755001,4458801,2,116
2047,3755017,2,268
8273442,4889626,2,27
3755012,7376169,2,53
3755013,4458782,2,101
3755011,4124827,2,122
3755023,3970593,2,12
3755008,4458801,2,87
3755000,6446069,2,99
3730334,8273442,2,27
