from_stop_id,to_stop_id,transfer_type,min_transfer_time
3730677,4378071,2,16
8452225,4378067,2,56
5688818,4378048,2,90
5688818,4378049,2,28
4378364,4378070,2,111
6563568,4378067,2,56
4378364,4378071,2,99
6563573,4378060,2,99
5688819,4378069,2,131
4378049,4036816,2,61
4378049,4036815,2,61
8451971,4378059,2,117
4378048,4036816,2,37
4378048,4036815,2,37
5688817,4378069,2,128
4378074,7946505,2,79
2506,4378066,2,261
4378077,7946447,2,117
4378074,7946446,2,79
4378076,7946448,2,117
8451977,4378066,2,75
3730627,4378048,2,35
4378076,7946507,2,117
3730627,4378049,2,70
8451971,4378060,2,94
4378075,7946446,2,50
4378053,7946498,2,60
4378069,7986499,2,25
4378075,7946445,2,55
4378049,4284929,2,90
4378066,4458789,2,13
4378054,4458797,2,86
6563567,4378069,2,94
4378069,4284930,2,100
4423342,4378069,2,81
3730628,4378069,2,30
4378050,4036811,2,62
4423344,4378073,2,140
4378066,4036810,2,75
1639,4378061,2,323
4378049,7986499,2,28
4378363,4378069,2,14
4378069,4284929,2,88
5688819,4378049,2,120
4378069,4458791,2,25
4378361,4378067,2,5
4378069,4458792,2,94
3730678,4378073,2,140
4378052,7946440,2,113
1639,4378060,2,273
4378075,7946505,2,50
4378075,7946504,2,55
3730629,4378071,2,16
4378078,7946449,2,31
8451982,4378069,2,14
4378048,5161546,2,71
1639,4378059,2,297
4378048,5161547,2,36
4378052,7946499,2,113
4378049,4284930,2,104
3730627,4378069,2,81
4423343,4378071,2,16
4378361,4378050,2,62
8452224,4378067,2,5
8451972,4378060,2,99
3730676,4378049,2,70
3730676,4378048,2,35
4378079,7946508,2,31
4378048,7986500,2,35
3730628,4378048,2,94
6563566,4378070,2,88
6563566,4378071,2,76
4378079,7946449,2,31
4378052,5161535,2,113
1696,4378066,2,261
8452228,4378069,2,14
4378067,4036811,2,5
4378067,4036812,2,56
4378049,4458791,2,28
4378078,7946508,2,31
8451983,4378069,2,94
4378060,4036804,2,94
4378048,4458791,2,71
4378049,7986501,2,120
4378060,4036805,2,99
4378048,4458792,2,36
4378049,7986500,2,70
4378363,4378048,2,81
4378363,4378049,2,27
8452217,4378060,2,94
1695,4378048,2,202
1695,4378049,2,221
4378048,4284930,2,14
8452229,4378049,2,94
4378077,7946506,2,117
3730631,4378073,2,140
8451978,4378050,2,62
8451982,4378049,2,27
8452218,4378060,2,99
8451982,4378048,2,81
8452224,4378050,2,62
4378069,4036816,2,71
4378069,4036815,2,71
2519,4378061,2,323
4378057,7946423,2,72
8452217,4378059,2,117
4378048,4284929,2,7
4378069,7986500,2,81
4378069,4439499,2,94
4378069,7986501,2,131
4378360,4378066,2,75
4378057,7946424,2,90
3730676,4378069,2,81
2519,4378060,2,273
8452228,4378048,2,81
8451978,4378067,2,5
2505,4378069,2,189
8452228,4378049,2,27
2519,4378059,2,297
4378049,4439499,2,94
3730632,4378073,2,106
8452229,4378069,2,94
1695,4378069,2,189
8452223,4378066,2,75
4378053,5161534,2,60
4378071,4284927,2,140
4378071,4284928,2,144
4378059,4036804,2,117
5688818,4378069,2,4
6563567,4378049,2,94
4378048,7986499,2,71
4378058,7946416,2,86
4378058,7946415,2,85
4378357,4378059,2,117
8451979,4378067,2,56
4378049,5161546,2,28
4378049,5161547,2,81
4378053,4458797,2,94
2505,4378048,2,202
2505,4378049,2,221
4378069,5161546,2,25
5688817,4378048,2,115
4378053,7946439,2,60
4378069,5161547,2,94
4423342,4378049,2,70
4423342,4378048,2,35
8451983,4378049,2,94
4378049,4458792,2,81
4378357,4378060,2,94
3730630,4378070,2,16
