service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107522,0,0,0,0,0,0,0,20200103,20200104
3107525,0,0,0,0,0,0,0,20200106,20200131
13107523,0,0,0,0,0,0,0,20200105,20200126
3107526,0,0,0,0,0,0,0,20200102,20200103
13107520,0,0,0,0,0,0,0,20200102,20200127
3107527,0,0,0,0,0,0,0,20200104,20200125
13107521,0,0,0,0,0,0,0,20200107,20200201
13107526,0,0,0,0,0,0,0,20200103,20200104
13107527,0,0,0,0,0,0,0,20200105,20200126
13107524,0,0,0,0,0,0,0,20200102,20200127
13107525,0,0,0,0,0,0,0,20200107,20200201
2991460,0,0,0,0,0,0,0,20191124,20191229
2991463,0,0,0,0,0,0,0,20191223,20191231
2991462,0,0,0,0,0,0,0,20191122,20191220
2991457,0,0,0,0,0,0,0,20191122,20191220
2991458,0,0,0,0,0,0,0,20191223,20191231
2991459,0,0,0,0,0,0,0,20191123,20191228
12991455,0,0,0,0,0,0,0,20191125,20191230
2991455,0,0,0,0,0,0,0,20191124,20191229
12991457,0,0,0,0,0,0,0,20191123,20191221
12991459,0,0,0,0,0,0,0,20191124,20191229
12991458,0,0,0,0,0,0,0,20191224,20200101
3107521,0,0,0,0,0,0,0,20200106,20200131
3107522,0,0,0,0,0,0,0,20200102,20200103
3107523,0,0,0,0,0,0,0,20200104,20200125
3107524,0,0,0,0,0,0,0,20200101,20200126
3107520,0,0,0,0,0,0,0,20200101,20200126
12991464,0,0,0,0,0,0,0,20191124,20191229
2991464,0,0,0,0,0,0,0,20191123,20191228
12991463,0,0,0,0,0,0,0,20191224,20200101
12991462,0,0,0,0,0,0,0,20191123,20191221
12991460,0,0,0,0,0,0,0,20191125,20191230
