route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1576317,2779856,127798561575554,,1,0,
1576317,2779856,227798561575554,,2,0,
1576317,2779856,327798561575554,,3,0,
1576317,2779856,427798561575554,,4,0,
1576317,2779856,527798561575554,,5,0,
1576317,2779856,627798561575554,,6,0,
1576317,2779856,727798561575554,,7,0,
1576318,2779853,1027798531575553,,10,0,
1576318,2779854,1027798541575553,,10,0,
1576318,2779855,1027798551575553,,10,0,
1576318,2779853,1127798531575553,,11,0,
1576318,2779854,1127798541575553,,11,0,
1576318,2779855,1127798551575553,,11,0,
1576318,2779853,1227798531575553,,12,0,
1576318,2779854,1227798541575553,,12,0,
1576318,2779855,1227798551575553,,12,0,
1576318,2779853,127798531575553,,1,0,
1576318,2779854,127798541575553,,1,0,
1576318,2779855,127798551575553,,1,0,
1576318,2779853,1327798531575553,,13,0,
1576318,2779854,1327798541575553,,13,0,
1576318,2779855,1327798551575553,,13,0,
1576318,2779854,1427798541575553,,14,0,
1576318,2779855,1427798551575553,,14,0,
1576318,2779854,1527798541575553,,15,0,
1576318,2779855,1527798551575553,,15,0,
1576318,2779854,1627798541575553,,16,0,
1576318,2779855,1627798551575553,,16,0,
1576318,2779854,1727798541575553,,17,0,
1576318,2779855,1727798551575553,,17,0,
1576318,2779854,1827798541575553,,18,0,
1576318,2779855,1827798551575553,,18,0,
1576318,2779854,1927798541575553,,19,0,
1576318,2779855,1927798551575553,,19,0,
1576318,2779854,2027798541575553,,20,0,
1576318,2779855,2027798551575553,,20,0,
1576318,2779854,2127798541575553,,21,0,
1576318,2779855,2127798551575553,,21,0,
1576318,2779854,2227798541575553,,22,0,
1576318,2779855,2227798551575553,,22,0,
1576318,2779853,227798531575553,,2,0,
1576318,2779854,227798541575553,,2,0,
1576318,2779855,227798551575553,,2,0,
1576318,2779854,2327798541575553,,23,0,
1576318,2779855,2327798551575553,,23,0,
1576318,2779854,2427798541575553,,24,0,
1576318,2779855,2427798551575553,,24,0,
1576318,2779854,2527798541575553,,25,0,
1576318,2779855,2527798551575553,,25,0,
1576318,2779854,2627798541575553,,26,0,
1576318,2779855,2627798551575553,,26,0,
1576318,2779854,2727798541575553,,27,0,
1576318,2779855,2727798551575553,,27,0,
1576318,2779854,2827798541575553,,28,0,
1576318,2779855,2827798551575553,,28,0,
1576318,2779854,2927798541575553,,29,0,
1576318,2779855,2927798551575553,,29,0,
1576318,2779854,3027798541575553,,30,0,
1576318,2779853,327798531575553,,3,0,
1576318,2779854,327798541575553,,3,0,
1576318,2779855,327798551575553,,3,0,
1576318,2779853,427798531575553,,4,0,
1576318,2779854,427798541575553,,4,0,
1576318,2779855,427798551575553,,4,0,
1576318,2779853,527798531575553,,5,0,
1576318,2779854,527798541575553,,5,0,
1576318,2779855,527798551575553,,5,0,
1576318,2779853,627798531575553,,6,0,
1576318,2779854,627798541575553,,6,0,
1576318,2779855,627798551575553,,6,0,
1576318,2779853,727798531575553,,7,0,
1576318,2779854,727798541575553,,7,0,
1576318,2779855,727798551575553,,7,0,
1576318,2779853,827798531575553,,8,0,
1576318,2779854,827798541575553,,8,0,
1576318,2779855,827798551575553,,8,0,
1576318,2779853,927798531575553,,9,0,
1576318,2779854,927798541575553,,9,0,
1576318,2779855,927798551575553,,9,0,
938560,2779847,1027798471751372,,10,0,
938560,2779848,1027798481751372,,10,0,
938560,2779849,1027798491751372,,10,0,
938560,2779847,1127798471751372,,11,0,
938560,2779848,1127798481751372,,11,0,
938560,2779849,1127798491751372,,11,0,
938560,2779847,1227798471751372,,12,0,
938560,2779848,1227798481751372,,12,0,
938560,2779849,1227798491751372,,12,0,
938560,2779847,127798471751372,,1,0,
938560,2779848,127798481751372,,1,0,
938560,2779849,127798491751372,,1,0,
938560,2779848,1327798481751372,,13,0,
938560,2779849,1327798491751372,,13,0,
938560,2779848,1427798481751372,,14,0,
938560,2779849,1427798491751372,,14,0,
938560,2779848,1527798481751372,,15,0,
938560,2779849,1527798491751372,,15,0,
938560,2779848,1627798481751372,,16,0,
938560,2779849,1627798491751372,,16,0,
938560,2779848,1727798481751372,,17,0,
938560,2779849,1727798491751372,,17,0,
938560,2779848,1827798481751372,,18,0,
938560,2779849,1827798491751372,,18,0,
938560,2779848,1927798481751372,,19,0,
938560,2779849,1927798491751372,,19,0,
938560,2779848,2027798481751372,,20,0,
938560,2779849,2027798491751372,,20,0,
938560,2779848,2127798481751372,,21,0,
938560,2779849,2127798491751372,,21,0,
938560,2779848,2227798481751372,,22,0,
938560,2779849,2227798491751372,,22,0,
938560,2779847,227798471751372,,2,0,
938560,2779848,227798481751372,,2,0,
938560,2779849,227798491751372,,2,0,
938560,2779848,2327798481751372,,23,0,
938560,2779849,2327798491751372,,23,0,
938560,2779848,2427798481751372,,24,0,
938560,2779849,2427798491751372,,24,0,
938560,2779848,2527798481751372,,25,0,
938560,2779849,2527798491751372,,25,0,
938560,2779848,2627798481751372,,26,0,
938560,2779849,2627798491751372,,26,0,
938560,2779848,2727798481751372,,27,0,
938560,2779849,2727798491751372,,27,0,
938560,2779848,2827798481751372,,28,0,
938560,2779849,2827798491751372,,28,0,
938560,2779848,2927798481751372,,29,0,
938560,2779849,2927798491751372,,29,0,
938560,2779847,327798471751372,,3,0,
938560,2779848,327798481751372,,3,0,
938560,2779849,327798491751372,,3,0,
938560,2779847,427798471751372,,4,0,
938560,2779848,427798481751372,,4,0,
938560,2779849,427798491751372,,4,0,
938560,2779847,527798471751372,,5,0,
938560,2779848,527798481751372,,5,0,
938560,2779849,527798491751372,,5,0,
938560,2779847,627798471751372,,6,0,
938560,2779848,627798481751372,,6,0,
938560,2779849,627798491751372,,6,0,
938560,2779847,727798471751372,,7,0,
938560,2779848,727798481751372,,7,0,
938560,2779849,727798491751372,,7,0,
938560,2779847,827798471751372,,8,0,
938560,2779848,827798481751372,,8,0,
938560,2779849,827798491751372,,8,0,
938560,2779847,927798471751372,,9,0,
938560,2779848,927798481751372,,9,0,
938560,2779849,927798491751372,,9,0,
938560,2779848,127798481751373,,1,0,
938562,2779850,1027798501770424,,10,0,
938562,2779851,1027798511770424,,10,0,
938562,2779852,1027798521770424,,10,0,
938562,2779850,1127798501770424,,11,0,
938562,2779851,1127798511770424,,11,0,
938562,2779852,1127798521770424,,11,0,
938562,2779850,1227798501770424,,12,0,
938562,2779851,1227798511770424,,12,0,
938562,2779852,1227798521770424,,12,0,
938562,2779850,127798501770424,,1,0,
938562,2779851,127798511770424,,1,0,
938562,2779852,127798521770424,,1,0,
938562,2779851,1327798511770424,,13,0,
938562,2779852,1327798521770424,,13,0,
938562,2779851,1427798511770424,,14,0,
938562,2779852,1427798521770424,,14,0,
938562,2779851,1527798511770424,,15,0,
938562,2779852,1527798521770424,,15,0,
938562,2779851,1627798511770424,,16,0,
938562,2779852,1627798521770424,,16,0,
938562,2779851,1727798511770424,,17,0,
938562,2779852,1727798521770424,,17,0,
938562,2779851,1827798511770424,,18,0,
938562,2779852,1827798521770424,,18,0,
938562,2779851,1927798511770424,,19,0,
938562,2779852,1927798521770424,,19,0,
938562,2779851,2027798511770424,,20,0,
938562,2779852,2027798521770424,,20,0,
938562,2779851,2127798511770424,,21,0,
938562,2779852,2127798521770424,,21,0,
938562,2779851,2227798511770424,,22,0,
938562,2779852,2227798521770424,,22,0,
938562,2779850,227798501770424,,2,0,
938562,2779851,227798511770424,,2,0,
938562,2779852,227798521770424,,2,0,
938562,2779851,2327798511770424,,23,0,
938562,2779852,2327798521770424,,23,0,
938562,2779851,2427798511770424,,24,0,
938562,2779852,2427798521770424,,24,0,
938562,2779851,2527798511770424,,25,0,
938562,2779852,2527798521770424,,25,0,
938562,2779851,2627798511770424,,26,0,
938562,2779852,2627798521770424,,26,0,
938562,2779851,2727798511770424,,27,0,
938562,2779852,2727798521770424,,27,0,
938562,2779851,2827798511770424,,28,0,
938562,2779851,2927798511770424,,29,0,
938562,2779850,327798501770424,,3,0,
938562,2779851,327798511770424,,3,0,
938562,2779852,327798521770424,,3,0,
938562,2779850,427798501770424,,4,0,
938562,2779851,427798511770424,,4,0,
938562,2779852,427798521770424,,4,0,
938562,2779850,527798501770424,,5,0,
938562,2779851,527798511770424,,5,0,
938562,2779852,527798521770424,,5,0,
938562,2779850,627798501770424,,6,0,
938562,2779851,627798511770424,,6,0,
938562,2779852,627798521770424,,6,0,
938562,2779850,727798501770424,,7,0,
938562,2779851,727798511770424,,7,0,
938562,2779852,727798521770424,,7,0,
938562,2779850,827798501770424,,8,0,
938562,2779851,827798511770424,,8,0,
938562,2779852,827798521770424,,8,0,
938562,2779850,927798501770424,,9,0,
938562,2779851,927798511770424,,9,0,
938562,2779852,927798521770424,,9,0,
