service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107591,0,0,0,0,0,0,0,20191123,20200201
13107590,0,0,0,0,0,0,0,20191225,20200104
13107585,0,0,0,0,0,0,0,20191125,20200127
3107585,0,0,0,0,0,0,0,20191124,20200126
13107587,0,0,0,0,0,0,0,20191126,20200131
3107586,0,0,0,0,0,0,0,20191223,20200102
13107586,0,0,0,0,0,0,0,20191224,20200103
13107589,0,0,0,0,0,0,0,20191229,20200105
13107588,0,0,0,0,0,0,0,20191124,20200126
3107589,0,0,0,0,0,0,0,20191228,20200104
3107587,0,0,0,0,0,0,0,20191125,20200130
3107588,0,0,0,0,0,0,0,20191123,20200125
3107590,0,0,0,0,0,0,0,20191224,20200103
3107591,0,0,0,0,0,0,0,20191122,20200131
