service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3108211,0,0,0,0,0,0,0,20191124,20200126
3108210,0,0,0,0,0,0,0,20191123,20200125
3108213,0,0,0,0,0,0,0,20191223,20200103
3108212,0,0,0,0,0,0,0,20191122,20200131
3108206,0,0,0,0,0,0,0,20191123,20200125
3108214,0,0,0,0,0,0,0,20191123,20200125
3108205,0,0,0,0,0,0,0,20191223,20200103
3108204,0,0,0,0,0,0,0,20191122,20200131
3108203,0,0,0,0,0,0,0,20191124,20200126
13108213,0,0,0,0,0,0,0,20191224,20200104
13108204,0,0,0,0,0,0,0,20191123,20200201
13108214,0,0,0,0,0,0,0,20191124,20200126
13108205,0,0,0,0,0,0,0,20191224,20200104
13108203,0,0,0,0,0,0,0,20191125,20200127
13108208,0,0,0,0,0,0,0,20191123,20200201
13108209,0,0,0,0,0,0,0,20191224,20200104
13108206,0,0,0,0,0,0,0,20191124,20200126
13108207,0,0,0,0,0,0,0,20191125,20200127
13108210,0,0,0,0,0,0,0,20191124,20200126
13108212,0,0,0,0,0,0,0,20191123,20200201
13108211,0,0,0,0,0,0,0,20191125,20200127
3108207,0,0,0,0,0,0,0,20191124,20200126
3108208,0,0,0,0,0,0,0,20191122,20200131
3108209,0,0,0,0,0,0,0,20191223,20200103
