service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2971785,0,0,0,0,0,0,0,20191103,20191229
2971779,0,0,0,0,0,0,0,20191103,20191229
2971760,0,0,0,0,0,0,0,20191101,20191101
2971777,0,0,0,0,0,0,0,20191103,20191229
2971766,0,0,0,0,0,0,0,20191102,20191228
2971775,0,0,0,0,0,0,0,20191103,20191229
2971761,0,0,0,0,0,0,0,20191029,20191231
2971783,0,0,0,0,0,0,0,20191103,20191229
2971771,0,0,0,0,0,0,0,20191103,20191229
2971781,0,0,0,0,0,0,0,20191103,20191229
2971773,0,0,0,0,0,0,0,20191103,20191229
