service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3108171,0,0,0,0,0,0,0,20200104,20200418
3108170,0,0,0,0,0,0,0,20200111,20200425
3108157,0,0,0,0,0,0,0,20200106,20200430
2977863,0,0,0,0,0,0,0,20191127,20191218
12977829,0,0,0,0,0,0,0,20191125,20191230
12977866,0,0,0,0,0,0,0,20191124,20191222
3108158,0,0,0,0,0,0,0,20200108,20200429
13108166,0,0,0,0,0,0,0,20200102,20200427
2977866,0,0,0,0,0,0,0,20191123,20191221
13108168,0,0,0,0,0,0,0,20200107,20200501
12977929,0,0,0,0,0,0,0,20191128,20191219
2977864,0,0,0,0,0,0,0,20191127,20191218
13108167,0,0,0,0,0,0,0,20200103,20200418
13108169,0,0,0,0,0,0,0,20200109,20200430
3108162,0,0,0,0,0,0,0,20200106,20200430
3108163,0,0,0,0,0,0,0,20200108,20200429
13108171,0,0,0,0,0,0,0,20200105,20200419
12977830,0,0,0,0,0,0,0,20191224,20200101
13108170,0,0,0,0,0,0,0,20200112,20200426
2977832,0,0,0,0,0,0,0,20191122,20191220
2977831,0,0,0,0,0,0,0,20191122,20191220
3108166,0,0,0,0,0,0,0,20200101,20200426
12977875,0,0,0,0,0,0,0,20191229,20191229
3108167,0,0,0,0,0,0,0,20200102,20200417
2977931,0,0,0,0,0,0,0,20191122,20191220
3108168,0,0,0,0,0,0,0,20200106,20200430
2977830,0,0,0,0,0,0,0,20191223,20191231
3108169,0,0,0,0,0,0,0,20200108,20200429
2977829,0,0,0,0,0,0,0,20191124,20191229
2977875,0,0,0,0,0,0,0,20191228,20191228
2977929,0,0,0,0,0,0,0,20191127,20191218
12977931,0,0,0,0,0,0,0,20191123,20191221
