from_stop_id,to_stop_id,transfer_type,min_transfer_time
7900251,7920850,2,58
7899170,7920862,2,61
8321656,7920837,2,54
8321656,7920836,2,54
3672168,7920862,2,21
2302,7920857,2,196
7931824,7920858,2,102
1166830,7920846,2,196
7920877,5922222,2,126
7920866,2423,2,226
1166830,7920845,2,216
7647695,7920863,2,41
4037169,7920862,2,21
7920854,2443,2,215
7965045,7920847,2,68
5582589,7920886,2,76
7920857,1651,2,196
3672176,7920869,2,18
2302,7920859,2,201
7921040,7920838,2,51
2302,7920858,2,210
7921040,7920839,2,50
7920862,1751,2,225
3672109,7920866,2,89
3672109,7920867,2,54
3747936,7920853,2,69
3747936,7920854,2,79
7965042,7920846,2,43
3672173,7920871,2,33
3672173,7920870,2,53
7899436,7920883,2,45
7898938,7920845,2,43
7920858,2371,2,210
7920883,2371,2,247
2339,7920883,2,204
7647696,7920881,2,57
3672262,7920883,2,68
7900251,7920849,2,67
7366077,7920863,2,19
7900250,7920849,2,63
7899170,7920882,2,40
8219798,7920846,2,43
7920972,7920840,2,104
2339,7920857,2,196
1951,7920836,2,263
7920972,7920841,2,87
2339,7920859,2,201
2339,7920858,2,210
7170684,7920863,2,19
3343792,7920853,2,197
7920857,2531,2,196
3343792,7920854,2,215
7647697,7920866,2,84
7647697,7920867,2,70
5675639,7920845,2,43
7920848,7898848,2,51
7176400,7920883,2,68
7920874,5922221,2,126
1631,7920878,2,215
1631,7920877,2,215
7965044,7920848,2,51
7965044,7920847,2,19
1833,7920883,2,247
1951,7920837,2,263
7899435,7920858,2,77
7899435,7920857,2,92
3887754,7920841,2,20
3887754,7920842,2,104
7920859,2371,2,201
4036202,7920850,2,58
7899029,7920842,2,50
7170668,7920861,2,21
7899434,7920857,2,76
7920883,2531,2,204
4146143,7920870,2,54
7920867,2423,2,207
7647696,7920863,2,57
7899434,7920858,2,60
4146143,7920871,2,66
7931763,7920857,2,53
3926293,7920854,2,84
7931763,7920858,2,36
7932061,7920862,2,61
3672105,7920883,2,68
3887757,7920837,2,52
7900248,7920851,2,27
3887757,7920836,2,52
4146146,7920862,2,21
3672233,7920865,2,95
3672233,7920864,2,72
7931842,7920862,2,21
3690063,7920867,2,66
3672107,7920881,2,19
7920858,2531,2,210
3690063,7920866,2,45
4037246,7920882,2,21
3672171,7920882,2,21
7176292,7920837,2,86
7920859,1832,2,201
7176292,7920836,2,86
3747937,7920853,2,64
7931760,7920862,2,21
3747937,7920854,2,64
7900443,7920849,2,67
7920882,1751,2,213
3672170,7920859,2,82
7898937,7920847,2,19
7899174,7920883,2,7
7898937,7920848,2,51
3926278,7920867,2,93
3672238,7920882,2,21
7176242,7920859,2,82
7900443,7920850,2,58
2524,7920886,2,211
3926289,7920858,2,17
7900249,7920885,2,27
1166831,7920846,2,196
1166831,7920845,2,216
7932061,7920882,2,40
7931500,7920837,2,54
7931500,7920836,2,54
3926377,7920881,2,19
7920878,5922162,2,27
7931825,7920858,2,17
7931843,7920859,2,45
7647695,7920881,2,43
7931827,7920861,2,21
7931477,7920845,2,43
7920863,3813549,2,36
7920972,7920886,2,89
7931761,7920860,2,21
7931825,7920857,2,34
7920883,1832,2,247
7920863,3813548,2,39
3887756,7920839,2,21
1952,7920837,2,263
7176243,7920859,2,82
3672105,7920859,2,82
1952,7920836,2,263
7931844,7920858,2,36
7931844,7920857,2,53
3926287,7920883,2,44
7899029,7920886,2,53
7931481,7920836,2,52
7931481,7920837,2,52
7899174,7920859,2,46
7170682,7920863,2,19
3672170,7920883,2,68
7176400,7920859,2,82
8219797,7920845,2,43
7920859,1651,2,201
7920853,2443,2,197
4146113,7920867,2,103
7920881,2429,2,265
7898943,7920886,2,76
5582590,7920842,2,107
7965043,7920845,2,43
3672240,7920880,2,111
1834,7920857,2,196
3926290,7920855,2,54
1834,7920858,2,210
