service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13045490,0,0,0,0,0,0,0,20191125,20191230
13108228,0,0,0,0,0,0,0,20200105,20200426
13108229,0,0,0,0,0,0,0,20200111,20200501
13108226,0,0,0,0,0,0,0,20200107,20200429
13108227,0,0,0,0,0,0,0,20200109,20200430
13108224,0,0,0,0,0,0,0,20200102,20200427
13108225,0,0,0,0,0,0,0,20200103,20200417
3045496,0,0,0,0,0,0,0,20191224,20191231
13045496,0,0,0,0,0,0,0,20191225,20200101
3108224,0,0,0,0,0,0,0,20200101,20200426
13045495,0,0,0,0,0,0,0,20191123,20191221
3108225,0,0,0,0,0,0,0,20200102,20200416
13045494,0,0,0,0,0,0,0,20191124,20191229
3108226,0,0,0,0,0,0,0,20200106,20200428
13045493,0,0,0,0,0,0,0,20191128,20191219
3108227,0,0,0,0,0,0,0,20200108,20200429
13045492,0,0,0,0,0,0,0,20191126,20191220
3108228,0,0,0,0,0,0,0,20200104,20200425
13045491,0,0,0,0,0,0,0,20191224,20191231
3045495,0,0,0,0,0,0,0,20191122,20191220
3045494,0,0,0,0,0,0,0,20191123,20191228
3045493,0,0,0,0,0,0,0,20191127,20191218
3108229,0,0,0,0,0,0,0,20200110,20200430
3045492,0,0,0,0,0,0,0,20191125,20191219
3045491,0,0,0,0,0,0,0,20191223,20191230
3045490,0,0,0,0,0,0,0,20191124,20191229
3108230,0,0,0,0,0,0,0,20200103,20200417
13108230,0,0,0,0,0,0,0,20200104,20200418
