from_stop_id,to_stop_id,transfer_type,min_transfer_time
8033041,7714412,2,98
8069923,7275117,2,77
8069924,4758992,2,79
8069923,7275118,2,127
8033002,7899984,2,59
8033002,7899983,2,59
8033003,7986272,2,85
8033051,7661313,2,137
8033003,2155,2,189
8033005,2155,2,314
8069914,7676421,2,99
8069914,7676422,2,99
8069923,7676435,2,77
8033002,1166835,2,189
8069923,7676434,2,127
8033002,7900042,2,63
2196,8033014,2,208
8033018,7899993,2,106
8033002,1166834,2,189
3343769,8033016,2,199
8033022,7946092,2,94
8033052,4017013,2,54
8033006,7921179,2,103
8069913,7714381,2,50
8033004,3893351,2,22
8033003,7921181,2,85
8033035,1906,2,195
8033012,7920956,2,87
8033003,7900042,2,63
8033006,1864,2,264
8033005,7275317,2,6
8033049,4211781,2,107
8033003,2036,2,189
8033005,2036,2,314
8069925,7275116,2,43
8069925,7275115,2,43
8033005,2221,2,374
8033005,2220,2,314
8069913,7661320,2,72
8033005,2219,2,314
8033050,7275118,2,127
8069924,7676436,2,35
8033049,4016610,2,107
8069924,7676437,2,137
8033050,7275117,2,77
8033052,7676472,2,63
8069925,1874,2,216
8033002,6591457,2,59
8033002,6591456,2,79
8033025,2134,2,184
8033005,4037199,2,6
8033010,7900229,2,90
8033002,7275451,2,36
8033002,7275450,2,63
8033002,7275453,2,37
8033009,2322,2,270
8033003,2219,2,189
8033003,2220,2,189
8033003,7921099,2,104
8033003,7275150,2,36
8033037,7275132,2,93
8033003,2221,2,189
8033040,7899394,2,70
8033035,7931961,2,46
8033040,7899393,2,53
8033051,7661354,2,137
8033002,7275150,2,36
8033023,1712,2,253
8033016,4036655,2,59
8033003,4037197,2,36
8033003,4037198,2,24
8033003,7275450,2,63
8033002,7986310,2,108
8033003,7275451,2,36
8033009,4036651,2,20
8069914,7661322,2,69
8033003,7275453,2,37
8033015,7931332,2,108
8033003,7899983,2,59
8033003,7899984,2,59
8033036,7931961,2,18
8033036,7931440,2,40
8033036,7931441,2,60
8033009,4036763,2,20
8033025,7991817,2,60
8033006,7921062,2,67
8069924,7676472,2,22
8069924,7661354,2,137
8033025,2015,2,184
8033003,7946143,2,70
8033002,1966,2,189
8033002,1965,2,189
8033002,1964,2,189
8033003,7946144,2,24
8033004,2345,2,223
