from_stop_id,to_stop_id,transfer_type,min_transfer_time
7512889,6456094,2,7
7512889,6456093,2,47
7512857,8367350,2,63
7512886,6456097,2,117
7275534,7512901,2,64
7512855,6449023,2,26
7512839,7512893,2,93
7512891,6456089,2,34
7512855,6449024,2,26
7932271,7512855,2,45
7512838,7512890,2,136
7512838,7512891,2,34
7512892,6456087,2,40
7512871,5020453,2,39
7512906,4024811,2,28
7512906,4024810,2,28
7512872,8092785,2,34
7512872,8092783,2,136
7512836,7512890,2,40
7512837,7512872,2,34
7512874,6456093,2,24
7512874,6456094,2,36
7512892,8092788,2,36
7512875,6456096,2,24
7512834,7512889,2,33
7275536,7512904,2,16
7512857,8367351,2,33
5775616,7512895,2,109
7176397,7512902,2,54
7932269,7512855,2,32
7512873,6456041,2,131
1802,7512855,2,210
7512890,6456091,2,40
7275556,7512901,2,91
7512871,8092787,2,36
7176397,7512860,2,68
7275557,7512866,2,37
4023300,7512874,2,24
4023307,7512878,2,21
7512852,7512871,2,65
7512892,5020453,2,67
7512905,8367350,2,48
7512887,6456097,2,40
7512905,8367351,2,48
7932269,7512906,2,61
5775584,7512902,2,54
5775618,7512861,2,80
4023396,7512889,2,33
5775590,7512866,2,37
7512855,4024811,2,73
7275558,7512867,2,34
7512855,4024810,2,73
4023300,7512889,2,47
7512874,8092781,2,36
4024840,7512903,2,101
5775617,7512866,2,8
7932272,7512906,2,28
4024840,7512859,2,99
4023328,7512876,2,61
7512905,4024809,2,57
4023299,7512873,2,129
4023299,7512874,2,143
4023304,7512876,2,106
7512852,7512892,2,68
7512852,7512891,2,120
5775585,7512861,2,63
7512873,5020458,2,131
4023306,7512877,2,139
4023304,7512878,2,139
2341,7512906,2,255
4023303,7512875,2,24
4015920,7512876,2,49
7512888,6456095,2,24
4015920,7512877,2,138
5775584,7512860,2,68
7512905,4015808,2,48
7512904,4024807,2,16
7512855,5121461,2,26
7512855,5121460,2,26
7512905,4015809,2,48
7275556,7512861,2,63
7512833,7512874,2,35
4024839,7512859,2,99
7275529,7512866,2,8
7512872,6456092,2,136
7512874,6456040,2,38
7512872,6456090,2,34
7275538,7512905,2,57
7512906,5121460,2,18
4023304,7512886,2,25
7512874,6456041,2,143
7512874,5020458,2,143
7512890,5020454,2,136
7512890,6456089,2,136
7512890,5020455,2,40
5775585,7512901,2,91
4023299,7512889,2,110
7512906,5121461,2,18
4023306,7512885,2,21
7275537,7512857,2,57
7512906,4459233,2,45
1802,7512906,2,255
7275535,7512858,2,16
7512889,8092781,2,7
4023395,7512889,2,41
7512889,8092782,2,33
4024837,7512860,2,47
7512858,4024806,2,16
7512833,7512889,2,35
7512873,6456092,2,40
7512889,6456062,2,33
7512876,6456097,2,49
7512874,5020457,2,27
7512891,5020454,2,34
7512876,6456098,2,61
5775583,7512902,2,47
2341,7512855,2,210
7512877,6456097,2,138
4023305,7512876,2,90
7512857,4015808,2,63
7512855,4036670,2,45
4023305,7512877,2,25
7512857,4015809,2,33
4023299,7512890,2,131
7512889,5020457,2,11
7512906,6449023,2,18
7512889,5020456,2,33
7512906,6449024,2,18
4023395,7512874,2,38
5775591,7512867,2,34
4023301,7512874,2,33
7512835,7512872,2,136
7512835,7512873,2,40
4015921,7512877,2,130
4015921,7512876,2,29
4023302,7512888,2,24
4023397,7512873,2,131
4024839,7512903,2,101
4023397,7512874,2,143
7275528,7512895,2,109
7512890,8092786,2,136
7512890,8092784,2,40
7275534,7512859,2,142
7275539,7512906,2,18
7512857,4024808,2,57
7512891,8092786,2,34
4015921,7512886,2,117
4015920,7512886,2,117
4015920,7512887,2,40
7512873,8092783,2,40
7932272,7512855,2,73
4015921,7512887,2,50
7512871,6456088,2,36
7275534,7512861,2,99
7512871,6456087,2,6
7512889,6456040,2,41
7275539,7512855,2,26
