service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13108300,0,0,0,0,0,0,0,20191123,20200201
13108299,0,0,0,0,0,0,0,20191209,20200113
13108298,0,0,0,0,0,0,0,20191125,20200127
3108302,0,0,0,0,0,0,0,20191123,20200125
3108301,0,0,0,0,0,0,0,20191223,20200103
3108300,0,0,0,0,0,0,0,20191122,20200131
3108299,0,0,0,0,0,0,0,20191208,20200112
3108298,0,0,0,0,0,0,0,20191124,20200126
3108297,0,0,0,0,0,0,0,20191123,20200125
3108296,0,0,0,0,0,0,0,20191223,20200103
3108295,0,0,0,0,0,0,0,20191122,20200131
3108293,0,0,0,0,0,0,0,20191208,20200112
3108292,0,0,0,0,0,0,0,20191201,20200126
13108302,0,0,0,0,0,0,0,20191124,20200126
3108291,0,0,0,0,0,0,0,20191124,20191124
13108301,0,0,0,0,0,0,0,20191224,20200104
