service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3000186,0,0,0,0,0,0,0,20191124,20191208
3048477,0,0,0,0,0,0,0,20191130,20191214
3048478,0,0,0,0,0,0,0,20191123,20191207
3000190,0,0,0,0,0,0,0,20191221,20191228
13000186,0,0,0,0,0,0,0,20191125,20191209
13048476,0,0,0,0,0,0,0,20191123,20191214
3048474,0,0,0,0,0,0,0,20191216,20191220
3048473,0,0,0,0,0,0,0,20191201,20191229
13048478,0,0,0,0,0,0,0,20191124,20191208
3048476,0,0,0,0,0,0,0,20191122,20191213
3048475,0,0,0,0,0,0,0,20191223,20191231
