service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12975497,0,0,0,0,0,0,0,20191126,20191220
12975494,0,0,0,0,0,0,0,20191125,20191230
12975495,0,0,0,0,0,0,0,20191209,20191223
3107309,0,0,0,0,0,0,0,20200103,20200417
12975499,0,0,0,0,0,0,0,20191124,20191222
12975498,0,0,0,0,0,0,0,20191224,20191231
3107305,0,0,0,0,0,0,0,20200111,20200516
3107306,0,0,0,0,0,0,0,20200104,20200418
3107307,0,0,0,0,0,0,0,20200110,20200520
13107287,0,0,0,0,0,0,0,20200113,20200414
3107285,0,0,0,0,0,0,0,20200412,20200508
13107288,0,0,0,0,0,0,0,20200107,20200520
13107285,0,0,0,0,0,0,0,20200413,20200509
12975503,0,0,0,0,0,0,0,20191225,20200101
12975502,0,0,0,0,0,0,0,20191123,20191221
13107286,0,0,0,0,0,0,0,20200102,20200518
12975500,0,0,0,0,0,0,0,20191229,20191229
3107288,0,0,0,0,0,0,0,20200106,20200519
3107289,0,0,0,0,0,0,0,20200102,20200416
3107286,0,0,0,0,0,0,0,20200101,20200517
3107287,0,0,0,0,0,0,0,20200112,20200413
2975503,0,0,0,0,0,0,0,20191224,20191231
2975494,0,0,0,0,0,0,0,20191124,20191229
2975491,0,0,0,0,0,0,0,20191122,20191220
2975492,0,0,0,0,0,0,0,20191224,20191231
2975499,0,0,0,0,0,0,0,20191123,20191221
2975497,0,0,0,0,0,0,0,20191125,20191219
2975498,0,0,0,0,0,0,0,20191223,20191230
2975495,0,0,0,0,0,0,0,20191208,20191222
13107289,0,0,0,0,0,0,0,20200103,20200417
13107292,0,0,0,0,0,0,0,20200111,20200521
3107297,0,0,0,0,0,0,0,20200110,20200520
13107294,0,0,0,0,0,0,0,20200104,20200418
3107299,0,0,0,0,0,0,0,20200103,20200417
3107290,0,0,0,0,0,0,0,20200111,20200516
2975502,0,0,0,0,0,0,0,20191122,20191220
2975500,0,0,0,0,0,0,0,20191228,20191228
3107292,0,0,0,0,0,0,0,20200110,20200520
3107291,0,0,0,0,0,0,0,20200104,20200418
3107294,0,0,0,0,0,0,0,20200103,20200417
13107290,0,0,0,0,0,0,0,20200112,20200517
3107296,0,0,0,0,0,0,0,20200102,20200416
13107291,0,0,0,0,0,0,0,20200105,20200419
3107295,0,0,0,0,0,0,0,20200106,20200519
13107306,0,0,0,0,0,0,0,20200105,20200419
2975485,0,0,0,0,0,0,0,20191122,20191220
13107307,0,0,0,0,0,0,0,20200111,20200521
13107304,0,0,0,0,0,0,0,20200103,20200417
13107305,0,0,0,0,0,0,0,20200112,20200517
2975486,0,0,0,0,0,0,0,20191224,20191231
13107302,0,0,0,0,0,0,0,20200113,20200414
2975489,0,0,0,0,0,0,0,20191223,20191230
13107303,0,0,0,0,0,0,0,20200107,20200520
12975478,0,0,0,0,0,0,0,20191209,20191223
2975488,0,0,0,0,0,0,0,20191125,20191219
13107300,0,0,0,0,0,0,0,20200413,20200509
12975477,0,0,0,0,0,0,0,20191125,20191230
13107301,0,0,0,0,0,0,0,20200102,20200518
2975481,0,0,0,0,0,0,0,20191223,20191230
2975480,0,0,0,0,0,0,0,20191125,20191219
2975483,0,0,0,0,0,0,0,20191228,20191228
13107309,0,0,0,0,0,0,0,20200104,20200418
2975482,0,0,0,0,0,0,0,20191123,20191221
3107300,0,0,0,0,0,0,0,20200412,20200508
12975483,0,0,0,0,0,0,0,20191229,20191229
12975485,0,0,0,0,0,0,0,20191123,20191221
12975486,0,0,0,0,0,0,0,20191225,20200101
3107304,0,0,0,0,0,0,0,20200102,20200416
12975480,0,0,0,0,0,0,0,20191126,20191220
3107303,0,0,0,0,0,0,0,20200106,20200519
3107302,0,0,0,0,0,0,0,20200112,20200413
12975481,0,0,0,0,0,0,0,20191224,20191231
3107301,0,0,0,0,0,0,0,20200101,20200517
12975482,0,0,0,0,0,0,0,20191124,20191222
2975478,0,0,0,0,0,0,0,20191208,20191222
2975477,0,0,0,0,0,0,0,20191124,20191229
