from_stop_id,to_stop_id,transfer_type,min_transfer_time
5478402,8219787,2,77
7931464,8219808,2,89
5478402,8219786,2,99
8219802,7920978,2,22
6401889,8219760,2,18
7965041,8219800,2,27
3718099,8219738,2,140
5478370,8219794,2,23
6401889,8219759,2,9
7986462,8219786,2,99
7986462,8219787,2,77
3743482,8219738,2,135
5675640,8219800,2,27
3743482,8219737,2,16
7931503,8219799,2,27
8219725,3619370,2,71
7898938,8219798,2,43
5411275,8219790,2,72
7964942,8219805,2,44
4471843,8219803,2,76
7964942,8219801,2,36
3619430,8219751,2,120
8219724,4614330,2,19
3619422,8219756,2,74
3743499,8219747,2,57
8219807,7898858,2,72
8219807,7898859,2,112
6401887,8219758,2,18
3687014,8219770,2,110
7965042,8219797,2,43
3619948,8219779,2,59
3743503,8219753,2,23
4614424,8219755,2,36
7931467,8219785,2,13
3686543,8219782,2,139
3718024,8219753,2,23
3743496,8219744,2,30
3743464,8219748,2,57
3687011,8219811,2,101
4028898,8219723,2,15
4028898,8219724,2,15
3743463,8219813,2,104
3663678,8219775,2,90
1166832,8219805,2,207
8219798,7920846,2,43
4723892,8219808,2,124
1166832,8219801,2,207
3743472,8219754,2,36
1166832,8219802,2,265
1166832,8219803,2,259
3663678,8219774,2,127
1166832,8219804,2,272
3718081,8219760,2,82
5675644,8219801,2,79
3663630,8219775,2,38
3718090,8219750,2,69
3619743,8219784,2,91
8219726,3619368,2,37
5478242,8219791,2,52
3743501,8219751,2,69
3619743,8219783,2,26
3619951,8219774,2,139
3619951,8219775,2,143
3743458,8219729,2,43
4036236,8219750,2,69
3718092,8219746,2,104
8219790,7898858,2,101
4037184,8219804,2,7
8219790,7898859,2,65
3743507,8219756,2,85
3718081,8219759,2,73
4180935,8219813,2,104
6401770,8219760,2,25
3619847,8219775,2,107
4036242,8219725,2,71
4036233,8219756,2,74
4130585,8219739,2,81
4130585,8219737,2,134
4130585,8219736,2,135
6401770,8219759,2,16
8219727,3619369,2,37
3663646,8219779,2,136
3743515,8219746,2,104
6401888,8219757,2,18
3663646,8219778,2,141
7965038,8219803,2,76
7964939,8219796,2,51
3718082,8219746,2,104
8219784,3686375,2,36
8219784,3686374,2,56
3718029,8219758,2,18
4036167,8219724,2,44
3663675,8219779,2,136
4614403,8219767,2,131
4614403,8219768,2,34
3663675,8219778,2,141
3743518,8219738,2,81
4036167,8219723,2,44
4036168,8219814,2,71
3663631,8219777,2,36
3718072,8219750,2,69
3718091,8219747,2,57
3663601,8219776,2,36
7986466,8219790,2,72
3718052,8219738,2,135
3718117,8219759,2,53
5675654,8219783,2,109
8219794,3813541,2,86
8219794,3813540,2,62
4036243,8219723,2,117
3619450,8219756,2,74
7964940,8219798,2,43
4036243,8219724,2,117
4036237,8219747,2,57
8321659,8219805,2,62
8321659,8219801,2,17
7964943,8219803,2,33
3718064,8219742,2,35
5231613,8219804,2,7
3718033,8219813,2,66
7986466,8219807,2,45
3718088,8219754,2,36
4614404,8219767,2,80
8219804,3926299,2,7
4036169,8219727,2,37
8219784,3686492,2,36
4614404,8219768,2,56
4180931,8219741,2,40
8219804,1955,2,212
4614420,8219760,2,5
8452186,8219801,2,17
4037262,8219804,2,15
8219801,7898840,2,18
3663603,8219774,2,127
8452186,8219805,2,62
4037262,8219802,2,22
3663603,8219775,2,90
4614412,8219812,2,84
5478373,8219790,2,89
3743455,8219730,2,12
8219784,3686299,2,56
8219801,7898843,2,79
3686730,8219772,2,90
3686730,8219771,2,139
