service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13108280,0,0,0,0,0,0,0,20200105,20200426
3022995,0,0,0,0,0,0,0,20191127,20191218
3022994,0,0,0,0,0,0,0,20191122,20191220
3022991,0,0,0,0,0,0,0,20191221,20191228
3022990,0,0,0,0,0,0,0,20191123,20191214
3022993,0,0,0,0,0,0,0,20191127,20191218
3022992,0,0,0,0,0,0,0,20191122,20191220
3108284,0,0,0,0,0,0,0,20200108,20200429
3108283,0,0,0,0,0,0,0,20200106,20200430
3108280,0,0,0,0,0,0,0,20200104,20200425
3108282,0,0,0,0,0,0,0,20200108,20200429
3108281,0,0,0,0,0,0,0,20200106,20200430
13108277,0,0,0,0,0,0,0,20200103,20200418
13108278,0,0,0,0,0,0,0,20200107,20200501
13108276,0,0,0,0,0,0,0,20200102,20200427
13022988,0,0,0,0,0,0,0,20191123,20191221
13022989,0,0,0,0,0,0,0,20191128,20191219
13022986,0,0,0,0,0,0,0,20191125,20191230
13022987,0,0,0,0,0,0,0,20191224,20200101
3022986,0,0,0,0,0,0,0,20191124,20191229
3108279,0,0,0,0,0,0,0,20200108,20200429
3108278,0,0,0,0,0,0,0,20200106,20200430
3108277,0,0,0,0,0,0,0,20200102,20200417
3108276,0,0,0,0,0,0,0,20200101,20200426
13022991,0,0,0,0,0,0,0,20191222,20191229
13022990,0,0,0,0,0,0,0,20191124,20191215
13108279,0,0,0,0,0,0,0,20200109,20200430
3022989,0,0,0,0,0,0,0,20191127,20191218
3022988,0,0,0,0,0,0,0,20191122,20191220
3022987,0,0,0,0,0,0,0,20191223,20191231
