route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
2178868,3107886,1031078861782965,,10,0,
2178868,3107887,1031078871782965,,10,0,
2178868,3107886,1131078861782965,,11,0,
2178868,3107887,1131078871782965,,11,0,
2178868,3107886,1231078861782965,,12,0,
2178868,3107887,1231078871782965,,12,0,
2178868,3107886,131078861782965,,1,0,
2178868,3107887,131078871782965,,1,0,
2178868,3107886,1331078861782965,,13,0,
2178868,3107887,1331078871782965,,13,0,
2178868,3107886,1431078861782965,,14,0,
2178868,3107887,1431078871782965,,14,0,
2178868,3107886,1531078861782965,,15,0,
2178868,3107887,1531078871782965,,15,0,
2178868,3107886,1631078861782965,,16,0,
2178868,3107887,1631078871782965,,16,0,
2178868,3107886,1731078861782965,,17,0,
2178868,3107887,1731078871782965,,17,0,
2178868,3107886,1831078861782965,,18,0,
2178868,3107887,1831078871782965,,18,0,
2178868,3107886,1931078861782965,,19,0,
2178868,3107887,1931078871782965,,19,0,
2178868,3107886,2031078861782965,,20,0,
2178868,3107887,2031078871782965,,20,0,
2178868,3107886,2131078861782965,,21,0,
2178868,3107887,2131078871782965,,21,0,
2178868,3107886,2231078861782965,,22,0,
2178868,3107887,2231078871782965,,22,0,
2178868,3107886,231078861782965,,2,0,
2178868,3107887,231078871782965,,2,0,
2178868,3107886,2331078861782965,,23,0,
2178868,3107887,2331078871782965,,23,0,
2178868,3107886,2431078861782965,,24,0,
2178868,3107887,2431078871782965,,24,0,
2178868,3107886,2531078861782965,,25,0,
2178868,3107887,2531078871782965,,25,0,
2178868,3107886,2631078861782965,,26,0,
2178868,3107887,2631078871782965,,26,0,
2178868,3107886,2731078861782965,,27,0,
2178868,3107887,2731078871782965,,27,0,
2178868,3107886,2831078861782965,,28,0,
2178868,3107887,2831078871782965,,28,0,
2178868,3107886,2931078861782965,,29,0,
2178868,3107887,2931078871782965,,29,0,
2178868,3107886,3031078861782965,,30,0,
2178868,3107887,3031078871782965,,30,0,
