service_id,date,exception_type
2773327,20191123,1
2773327,20191130,1
2773327,20191207,1
2773327,20191214,1
2773327,20191221,1
2773327,20191228,1
2773329,20191231,1
2773323,20191125,1
2773323,20191126,1
2773323,20191127,1
2773323,20191128,1
2773323,20191202,1
2773323,20191203,1
2773323,20191204,1
2773323,20191205,1
2773323,20191209,1
2773323,20191210,1
2773323,20191211,1
2773323,20191212,1
2773323,20191216,1
2773323,20191217,1
2773323,20191218,1
2773323,20191219,1
2773321,20191230,1
2773325,20191223,1
2773325,20191226,1
12773331,20191123,1
12773331,20191130,1
12773331,20191207,1
12773331,20191214,1
12773331,20191221,1
12773332,20191225,1
12773332,20191228,1
12773323,20191126,1
12773323,20191127,1
12773323,20191128,1
12773323,20191129,1
12773323,20191203,1
12773323,20191204,1
12773323,20191205,1
12773323,20191206,1
12773323,20191210,1
12773323,20191211,1
12773323,20191212,1
12773323,20191213,1
12773323,20191217,1
12773323,20191218,1
12773323,20191219,1
12773323,20191220,1
12773325,20191224,1
12773325,20191227,1
12773321,20191231,1
2773331,20191122,1
2773331,20191129,1
2773331,20191206,1
2773331,20191213,1
2773331,20191220,1
12773319,20191125,1
12773319,20191202,1
12773319,20191209,1
12773319,20191216,1
12773319,20191223,1
12773319,20191226,1
12773319,20191230,1
2773332,20191224,1
2773332,20191227,1
12773327,20191124,1
12773327,20191201,1
12773327,20191208,1
12773327,20191215,1
12773327,20191222,1
12773327,20191229,1
12773329,20200101,1
2773319,20191124,1
2773319,20191201,1
2773319,20191208,1
2773319,20191215,1
2773319,20191222,1
2773319,20191225,1
2773319,20191229,1
