service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2978866,0,0,0,0,0,0,0,20191102,20191228
2978872,0,0,0,0,0,0,0,20191102,20191228
2978864,0,0,0,0,0,0,0,20191029,20191231
2978860,0,0,0,0,0,0,0,20191102,20191228
2978870,0,0,0,0,0,0,0,20191029,20191231
3045461,0,0,0,0,0,0,0,20191101,20191229
3045462,0,0,0,0,0,0,0,20191104,20191220
3045466,0,0,0,0,0,0,0,20191109,20191214
3045465,0,0,0,0,0,0,0,20191104,20191220
3045464,0,0,0,0,0,0,0,20191101,20191229
3045463,0,0,0,0,0,0,0,20191109,20191214
3045469,0,0,0,0,0,0,0,20191109,20191214
3045468,0,0,0,0,0,0,0,20191104,20191220
3045467,0,0,0,0,0,0,0,20191101,20191229
2978858,0,0,0,0,0,0,0,20191029,20191231
