service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13045312,0,0,0,0,0,0,0,20191126,20191220
3015112,0,0,0,0,0,0,0,20191122,20191220
13107663,0,0,0,0,0,0,0,20200111,20200201
13107664,0,0,0,0,0,0,0,20191225,20200104
13107662,0,0,0,0,0,0,0,20191229,20200105
13107661,0,0,0,0,0,0,0,20191124,20200126
3107652,0,0,0,0,0,0,0,20200106,20200130
13107660,0,0,0,0,0,0,0,20191224,20200103
3107651,0,0,0,0,0,0,0,20191124,20200126
3107654,0,0,0,0,0,0,0,20191123,20200125
3015105,0,0,0,0,0,0,0,20191122,20191220
13015112,0,0,0,0,0,0,0,20191123,20191221
3107653,0,0,0,0,0,0,0,20191223,20200102
3107656,0,0,0,0,0,0,0,20200110,20200131
3107655,0,0,0,0,0,0,0,20191228,20200104
3107659,0,0,0,0,0,0,0,20200106,20200130
3107657,0,0,0,0,0,0,0,20191224,20200103
13107658,0,0,0,0,0,0,0,20191125,20200127
3107658,0,0,0,0,0,0,0,20191124,20200126
13107659,0,0,0,0,0,0,0,20200107,20200131
3045312,0,0,0,0,0,0,0,20191125,20191219
3045305,0,0,0,0,0,0,0,20191125,20191219
3107663,0,0,0,0,0,0,0,20200110,20200131
3107662,0,0,0,0,0,0,0,20191228,20200104
3107661,0,0,0,0,0,0,0,20191123,20200125
3107660,0,0,0,0,0,0,0,20191223,20200102
3107664,0,0,0,0,0,0,0,20191224,20200103
