service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3061978,0,0,0,0,0,0,0,20191222,20191229
3033567,0,0,0,0,0,0,0,20191224,20191231
3033568,0,0,0,0,0,0,0,20191228,20191228
3033565,0,0,0,0,0,0,0,20191223,20191230
3033566,0,0,0,0,0,0,0,20191228,20191228
3033563,0,0,0,0,0,0,0,20191223,20191230
3033564,0,0,0,0,0,0,0,20191224,20191231
3080274,0,0,0,0,0,0,0,20191225,20191225
3108073,0,0,0,0,0,0,0,20191124,20200126
3108075,0,0,0,0,0,0,0,20191125,20200130
3108074,0,0,0,0,0,0,0,20191124,20200126
3108077,0,0,0,0,0,0,0,20191122,20200131
3108076,0,0,0,0,0,0,0,20191123,20200125
3108079,0,0,0,0,0,0,0,20191125,20200130
3061997,0,0,0,0,0,0,0,20191222,20191229
3108078,0,0,0,0,0,0,0,20191124,20200126
3080279,0,0,0,0,0,0,0,20191228,20191228
3080276,0,0,0,0,0,0,0,20191225,20191225
3061989,0,0,0,0,0,0,0,20191222,20191229
3108080,0,0,0,0,0,0,0,20191123,20200125
3061981,0,0,0,0,0,0,0,20191222,20191229
3080281,0,0,0,0,0,0,0,20191225,20191225
3108085,0,0,0,0,0,0,0,20191122,20200131
3108084,0,0,0,0,0,0,0,20191123,20200125
3108083,0,0,0,0,0,0,0,20191125,20200130
3108082,0,0,0,0,0,0,0,20191124,20200126
3108081,0,0,0,0,0,0,0,20191122,20200131
3080286,0,0,0,0,0,0,0,20191225,20191225
