service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107806,0,0,0,0,0,0,0,20191229,20200105
13107805,0,0,0,0,0,0,0,20191124,20200126
13107804,0,0,0,0,0,0,0,20191224,20200104
13107803,0,0,0,0,0,0,0,20191123,20200201
3107803,0,0,0,0,0,0,0,20191122,20200131
3107802,0,0,0,0,0,0,0,20200106,20200130
3107801,0,0,0,0,0,0,0,20191215,20191229
3107800,0,0,0,0,0,0,0,20191124,20200126
13107802,0,0,0,0,0,0,0,20200107,20200131
3107806,0,0,0,0,0,0,0,20191228,20200104
13107801,0,0,0,0,0,0,0,20191216,20191230
3107805,0,0,0,0,0,0,0,20191123,20200125
13107800,0,0,0,0,0,0,0,20191125,20200127
3107804,0,0,0,0,0,0,0,20191223,20200103
