service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107569,0,0,0,0,0,0,0,20191229,20200105
13107568,0,0,0,0,0,0,0,20191124,20200126
3045253,0,0,0,0,0,0,0,20191124,20191222
13107565,0,0,0,0,0,0,0,20191226,20200127
13107567,0,0,0,0,0,0,0,20191224,20200104
13107566,0,0,0,0,0,0,0,20191123,20200201
3107568,0,0,0,0,0,0,0,20191123,20200125
3107569,0,0,0,0,0,0,0,20191228,20200104
3107567,0,0,0,0,0,0,0,20191223,20200103
13045253,0,0,0,0,0,0,0,20191125,20191223
3107566,0,0,0,0,0,0,0,20191122,20200131
3107565,0,0,0,0,0,0,0,20191225,20200126
