service_id,date,exception_type
3108556,20191122,1
3108556,20191125,1
3108556,20191126,1
3108556,20191127,1
3108556,20191128,1
3108556,20191129,1
3108556,20191202,1
3108556,20191203,1
3108556,20191204,1
3108556,20191205,1
3108556,20191206,1
3108556,20191209,1
3108556,20191210,1
3108556,20191211,1
3108556,20191212,1
3108556,20191213,1
3108556,20191216,1
3108556,20191217,1
3108556,20191218,1
3108556,20191219,1
3108556,20191220,1
3108556,20191223,1
3108556,20191224,1
3108556,20191226,1
3108556,20191227,1
3108556,20191230,1
3108556,20191231,1
3108556,20200102,1
3108556,20200103,1
3108556,20200106,1
3108556,20200107,1
3108556,20200108,1
3108556,20200109,1
3108556,20200110,1
3108556,20200113,1
3108556,20200114,1
3108556,20200115,1
3108556,20200116,1
3108556,20200117,1
3108556,20200120,1
3108556,20200121,1
3108556,20200122,1
3108556,20200123,1
3108556,20200124,1
3108556,20200127,1
3108556,20200128,1
3108556,20200129,1
3108556,20200130,1
3108556,20200131,1
3108555,20191123,1
3108555,20191130,1
3108555,20191207,1
3108555,20191214,1
3108555,20191221,1
3108555,20191228,1
3108555,20200104,1
3108555,20200111,1
3108555,20200118,1
3108555,20200125,1
3108557,20191123,1
3108557,20191130,1
3108557,20191207,1
3108557,20191214,1
3108557,20191221,1
3108557,20191228,1
3108557,20200104,1
3108557,20200111,1
3108557,20200118,1
3108557,20200125,1
3108554,20191122,1
3108554,20191125,1
3108554,20191126,1
3108554,20191127,1
3108554,20191128,1
3108554,20191129,1
3108554,20191202,1
3108554,20191203,1
3108554,20191204,1
3108554,20191205,1
3108554,20191206,1
3108554,20191209,1
3108554,20191210,1
3108554,20191211,1
3108554,20191212,1
3108554,20191213,1
3108554,20191216,1
3108554,20191217,1
3108554,20191218,1
3108554,20191219,1
3108554,20191220,1
3108554,20191223,1
3108554,20191224,1
3108554,20191226,1
3108554,20191227,1
3108554,20191230,1
3108554,20191231,1
3108554,20200102,1
3108554,20200103,1
3108554,20200106,1
3108554,20200107,1
3108554,20200108,1
3108554,20200109,1
3108554,20200110,1
3108554,20200113,1
3108554,20200114,1
3108554,20200115,1
3108554,20200116,1
3108554,20200117,1
3108554,20200120,1
3108554,20200121,1
3108554,20200122,1
3108554,20200123,1
3108554,20200124,1
3108554,20200127,1
3108554,20200128,1
3108554,20200129,1
3108554,20200130,1
3108554,20200131,1
