service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13108285,0,0,0,0,0,0,0,20200102,20200427
12977759,0,0,0,0,0,0,0,20191125,20191230
13108287,0,0,0,0,0,0,0,20200103,20200417
12977767,0,0,0,0,0,0,0,20191225,20200101
13108286,0,0,0,0,0,0,0,20200107,20200430
13108289,0,0,0,0,0,0,0,20200111,20200501
12977765,0,0,0,0,0,0,0,20191123,20191221
13108288,0,0,0,0,0,0,0,20200105,20200426
12977764,0,0,0,0,0,0,0,20191124,20191229
2977764,0,0,0,0,0,0,0,20191123,20191228
2977763,0,0,0,0,0,0,0,20191223,20191230
2977761,0,0,0,0,0,0,0,20191125,20191219
2977767,0,0,0,0,0,0,0,20191224,20191231
13108290,0,0,0,0,0,0,0,20200104,20200418
2977765,0,0,0,0,0,0,0,20191122,20191220
2977759,0,0,0,0,0,0,0,20191124,20191229
3108288,0,0,0,0,0,0,0,20200104,20200425
3108287,0,0,0,0,0,0,0,20200102,20200416
3108289,0,0,0,0,0,0,0,20200110,20200430
12977763,0,0,0,0,0,0,0,20191224,20191231
3108286,0,0,0,0,0,0,0,20200106,20200429
12977761,0,0,0,0,0,0,0,20191126,20191220
3108285,0,0,0,0,0,0,0,20200101,20200426
3108290,0,0,0,0,0,0,0,20200103,20200417
