route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
2128732,3027768,1030277681406407,,10,0,
2128732,3070981,1030709811406407,,10,0,
2128732,3070982,1030709821406407,,10,0,
2128732,3070983,1030709831406407,,10,0,
2128732,3027768,1130277681406407,,11,0,
2128732,3070981,1130709811406407,,11,0,
2128732,3070982,1130709821406407,,11,0,
2128732,3070983,1130709831406407,,11,0,
2128732,3027768,1230277681406407,,12,0,
2128732,3070981,1230709811406407,,12,0,
2128732,3070982,1230709821406407,,12,0,
2128732,3070983,1230709831406407,,12,0,
2128732,3027768,130277681406407,,1,0,
2128732,3070981,130709811406407,,1,0,
2128732,3070982,130709821406407,,1,0,
2128732,3070983,130709831406407,,1,0,
2128732,3027768,1330277681406407,,13,0,
2128732,3070981,1330709811406407,,13,0,
2128732,3070982,1330709821406407,,13,0,
2128732,3070983,1330709831406407,,13,0,
2128732,3027768,1430277681406407,,14,0,
2128732,3070981,1430709811406407,,14,0,
2128732,3070982,1430709821406407,,14,0,
2128732,3070983,1430709831406407,,14,0,
2128732,3027768,1530277681406407,,15,0,
2128732,3070981,1530709811406407,,15,0,
2128732,3070982,1530709821406407,,15,0,
2128732,3070983,1530709831406407,,15,0,
2128732,3027768,1630277681406407,,16,0,
2128732,3070981,1630709811406407,,16,0,
2128732,3070982,1630709821406407,,16,0,
2128732,3070983,1630709831406407,,16,0,
2128732,3027768,1730277681406407,,17,0,
2128732,3070981,1730709811406407,,17,0,
2128732,3070982,1730709821406407,,17,0,
2128732,3070983,1730709831406407,,17,0,
2128732,3027768,1830277681406407,,18,0,
2128732,3070981,1830709811406407,,18,0,
2128732,3070982,1830709821406407,,18,0,
2128732,3070983,1830709831406407,,18,0,
2128732,3027768,1930277681406407,,19,0,
2128732,3070981,1930709811406407,,19,0,
2128732,3070982,1930709821406407,,19,0,
2128732,3070983,1930709831406407,,19,0,
2128732,3027768,2030277681406407,,20,0,
2128732,3070981,2030709811406407,,20,0,
2128732,3070982,2030709821406407,,20,0,
2128732,3070983,2030709831406407,,20,0,
2128732,3027768,2130277681406407,,21,0,
2128732,3070981,2130709811406407,,21,0,
2128732,3070982,2130709821406407,,21,0,
2128732,3070983,2130709831406407,,21,0,
2128732,3027768,2230277681406407,,22,0,
2128732,3070981,2230709811406407,,22,0,
2128732,3070982,2230709821406407,,22,0,
2128732,3070983,2230709831406407,,22,0,
2128732,3027768,230277681406407,,2,0,
2128732,3070981,230709811406407,,2,0,
2128732,3070982,230709821406407,,2,0,
2128732,3070983,230709831406407,,2,0,
2128732,3027768,2330277681406407,,23,0,
2128732,3070981,2330709811406407,,23,0,
2128732,3070982,2330709821406407,,23,0,
2128732,3070983,2330709831406407,,23,0,
2128732,3027768,2430277681406407,,24,0,
2128732,3070981,2430709811406407,,24,0,
2128732,3070982,2430709821406407,,24,0,
2128732,3070983,2430709831406407,,24,0,
2128732,3027768,2530277681406407,,25,0,
2128732,3070981,2530709811406407,,25,0,
2128732,3070982,2530709821406407,,25,0,
2128732,3070983,2530709831406407,,25,0,
2128732,3027768,2630277681406407,,26,0,
2128732,3070981,2630709811406407,,26,0,
2128732,3070982,2630709821406407,,26,0,
2128732,3070983,2630709831406407,,26,0,
2128732,3027768,2730277681406407,,27,0,
2128732,3070981,2730709811406407,,27,0,
2128732,3070982,2730709821406407,,27,0,
2128732,3070983,2730709831406407,,27,0,
2128732,3027768,330277681406407,,3,0,
2128732,3070981,330709811406407,,3,0,
2128732,3070982,330709821406407,,3,0,
2128732,3070983,330709831406407,,3,0,
2128732,3027768,430277681406407,,4,0,
2128732,3070981,430709811406407,,4,0,
2128732,3070982,430709821406407,,4,0,
2128732,3070983,430709831406407,,4,0,
2128732,3027768,530277681406407,,5,0,
2128732,3070981,530709811406407,,5,0,
2128732,3070982,530709821406407,,5,0,
2128732,3070983,530709831406407,,5,0,
2128732,3027768,630277681406407,,6,0,
2128732,3070981,630709811406407,,6,0,
2128732,3070982,630709821406407,,6,0,
2128732,3070983,630709831406407,,6,0,
2128732,3027768,730277681406407,,7,0,
2128732,3070981,730709811406407,,7,0,
2128732,3070982,730709821406407,,7,0,
2128732,3070983,730709831406407,,7,0,
2128732,3027768,830277681406407,,8,0,
2128732,3070981,830709811406407,,8,0,
2128732,3070982,830709821406407,,8,0,
2128732,3070983,830709831406407,,8,0,
2128732,3027768,930277681406407,,9,0,
2128732,3070981,930709811406407,,9,0,
2128732,3070982,930709821406407,,9,0,
2128732,3070983,930709831406407,,9,0,
2128733,3070984,130709841406408,,1,1,
2128733,3070985,130709851406408,,1,1,
2128733,3070984,230709841406408,,2,1,
2128733,3070985,230709851406408,,2,1,
2128733,3070984,330709841406408,,3,1,
2128733,3070985,330709851406408,,3,1,
2128733,3070984,430709841406408,,4,1,
2128733,3070984,530709841406408,,5,1,
2128733,3070984,630709841406408,,6,1,
2128733,3070984,730709841406408,,7,1,
2166105,3070978,130709781406406,,1,0,
2166105,3070979,130709791406406,,1,0,
2166105,3070978,230709781406406,,2,0,
2166105,3070979,230709791406406,,2,0,
2166105,3070978,330709781406406,,3,0,
2166105,3070979,330709791406406,,3,0,
2166105,3070978,430709781406406,,4,0,
2166105,3070979,430709791406406,,4,0,
2166105,3070978,530709781406406,,5,0,
2166105,3070978,630709781406406,,6,0,
2166105,3070978,730709781406406,,7,0,
2166106,3027764,1030277641406405,,10,1,
2166106,3070978,1030709781406405,,10,1,
2166106,3070979,1030709791406405,,10,1,
2166106,3070980,1030709801406405,,10,1,
2166106,3027764,1130277641406405,,11,1,
