from_stop_id,to_stop_id,transfer_type,min_transfer_time
6251983,8379616,2,138
6251983,8379617,2,101
8379680,6251728,2,127
8379683,6251900,2,10
6251946,6251727,2,17
5816811,6251955,2,29
6252026,6251732,2,91
4394973,8379682,2,28
4394973,8379683,2,28
6251981,8379772,2,31
6251971,8379764,2,91
7266032,8379631,2,90
7266031,8379687,2,8
8379672,6252059,2,83
7266031,8379686,2,62
7266031,8379688,2,90
7266034,8379683,2,12
7266034,8379682,2,12
6251940,6251900,2,10
4377607,8379682,2,28
4377607,8379683,2,28
8379666,6252053,2,28
6251846,8379729,2,113
5816781,8379735,2,135
8379671,8379771,2,31
6252029,6252048,2,64
5816812,8379678,2,144
6251972,6252049,2,108
8379729,8379617,2,101
8379729,8379616,2,138
5816786,6252004,2,79
8379628,6251900,2,10
8379717,8379764,2,91
8379730,8379564,2,27
5816811,6252007,2,29
7266015,6252043,2,90
6251971,6252049,2,91
6252029,8379763,2,64
6252037,6252056,2,31
8379728,6252056,2,31
7266014,6251991,2,14
8379730,8379558,2,27
7266014,6251992,2,14
8379730,8379557,2,27
6251947,6251726,2,17
8379668,6251738,2,62
6251992,6251899,2,10
8379661,6251732,2,108
8379672,6195815,2,138
8379672,6195816,2,138
6251845,8379729,2,113
7266058,6251940,2,35
8379719,6252049,2,64
7266058,6251939,2,35
6251867,8379672,2,113
6251846,6252038,2,113
6251953,6252063,2,144
7266031,6251996,2,8
7266031,6251995,2,62
6251978,8379767,2,28
7266041,6251945,2,93
6251973,8379764,2,64
7266031,6251997,2,90
5816779,6251995,2,67
5816779,6251996,2,82
7266041,6251943,2,99
4377607,8379629,2,28
4377607,8379628,2,28
8379720,6251731,2,64
8379724,6251735,2,28
4377608,6251992,2,28
4377608,6251991,2,28
6251877,8379682,2,29
6251877,8379683,2,29
8379727,6252057,2,31
6251832,6251945,2,93
7153144,6251994,2,90
6251832,6251943,2,99
8379672,6251742,2,19
6251833,6251995,2,54
6251833,6251997,2,82
5816782,8379735,2,127
8379728,6251739,2,31
5816786,6252040,2,144
8379672,6251930,2,88
7266032,6251994,2,90
8379672,6251931,2,88
8379731,8379774,2,21
8379691,6251743,2,127
8379682,6251900,2,10
7266034,8379629,2,12
7266034,8379628,2,12
8379731,8379775,2,21
6251977,6251736,2,28
8379629,6251900,2,10
6252038,8379776,2,109
5816812,8379641,2,79
6252028,6252049,2,64
5816779,6251943,2,67
5816779,6251944,2,82
6251975,8379766,2,37
5816779,8379633,2,82
7266031,6251944,2,8
7266031,6251945,2,90
5816780,8379636,2,17
7266056,6251995,2,62
8379674,8379618,2,48
7266031,6251943,2,62
8379674,8379619,2,48
8379725,6251738,2,62
7266056,6251997,2,90
7266056,6251996,2,8
5816779,8379632,2,67
4394994,8379682,2,29
4394994,8379683,2,29
8379638,6252047,2,65
6251972,6251732,2,108
8379670,8379772,2,31
8379675,6251742,2,100
8379675,6251741,2,109
7266015,8379736,2,90
5816817,6251995,2,89
6252037,6251739,2,31
7266039,8379683,2,14
7266039,8379682,2,14
7266023,8379672,2,113
8379664,8379766,2,37
5816782,6252042,2,127
8379662,6251732,2,64
5816817,6251996,2,135
8379725,8379770,2,62
6251983,6251742,2,19
8379692,6251729,2,65
5816778,8379632,2,95
6251867,6252038,2,113
5816778,8379633,2,144
6252034,6252055,2,62
8379721,6251734,2,37
8379673,8379618,2,48
8379673,8379619,2,48
8379642,6252063,2,144
5816783,8379733,2,30
8379718,8379764,2,108
6251833,6251943,2,54
6251833,6251945,2,82
6252033,6251735,2,28
6251997,6251725,2,19
7153141,8379672,2,113
6251976,8379765,2,37
7153126,6251990,2,90
6252034,6251738,2,62
8379718,6251732,2,108
7266031,8379632,2,62
7266031,8379633,2,8
8379731,8379558,2,27
7266031,8379634,2,90
8379731,8379557,2,27
4377608,6251939,2,28
8379721,8379766,2,37
4377608,6251940,2,28
5816810,8379644,2,29
8379638,8379762,2,65
8379692,6251730,2,45
5816815,8379689,2,17
6252038,8379555,2,138
6252038,8379556,2,101
8379669,6252054,2,62
7153126,6252043,2,90
5816779,8379687,2,82
5816779,8379686,2,67
8379629,4284896,2,47
8379629,4284897,2,58
8379662,6252049,2,64
6251939,6251900,2,10
6252038,8379565,2,101
5816817,8379687,2,135
5816817,8379686,2,89
6251996,6251723,2,135
6251996,6251724,2,82
8379725,6252055,2,62
5816810,6252007,2,29
6251996,6251722,2,144
6251996,6251725,2,67
5816787,8379698,2,29
7266058,6251991,2,35
7266058,6251992,2,35
4394973,8379629,2,28
8379732,8379773,2,109
4394973,8379628,2,28
7266056,6251945,2,90
8379642,8379780,2,144
8379731,8379564,2,27
6251973,6251732,2,64
6251894,8379672,2,113
7266056,6251943,2,62
6252005,8379780,2,144
7266056,6251944,2,8
7266056,8379632,2,62
7266009,6251991,2,12
7266056,8379633,2,8
6252027,6252049,2,108
5816778,8379686,2,95
7266039,6251940,2,14
6251982,8379771,2,31
7266056,8379634,2,90
7266009,6251992,2,12
6251877,6251992,2,29
8379660,6251732,2,91
6251877,6251991,2,29
7266015,6251990,2,90
6251879,6251939,2,12
6252001,6251729,2,65
6252032,6251736,2,28
5816786,8379641,2,79
5816783,8379678,2,30
5816778,8379687,2,144
8379721,6252051,2,37
5816781,6252042,2,135
6252001,6252047,2,65
7266023,6251983,2,113
6252001,6251730,2,45
7266040,6251990,2,90
6252032,8379768,2,28
6252041,6252045,2,17
6252041,6252044,2,17
8379669,6251737,2,62
5816809,6252005,2,79
8379679,6252044,2,17
8379679,6252045,2,17
6251978,6251735,2,28
6252039,8379773,2,83
6252039,8379776,2,26
6252028,6251732,2,64
6251832,8379634,2,93
6251832,8379632,2,99
7266039,8379629,2,14
7266039,8379628,2,14
5816783,8379696,2,119
7153144,8379685,2,90
7266009,8379683,2,12
7266009,8379682,2,12
7266034,6251940,2,12
7153141,6251983,2,113
6251975,6251734,2,37
6251829,6251992,2,12
6251829,8379683,2,12
6251829,8379682,2,12
6251829,6251991,2,12
6251939,4284897,2,58
6251939,4284896,2,47
4394994,8379629,2,29
4394994,8379628,2,29
5816817,6251944,2,135
5816817,6251943,2,89
7266034,6251939,2,12
5816780,8379690,2,17
6251983,6195816,2,138
5816812,6252004,2,79
8379696,6252063,2,144
6251983,6195815,2,138
6251979,6251738,2,62
7266039,6251939,2,14
5816813,8379696,2,144
7266015,8379681,2,90
6251989,6251728,2,127
5816810,8379698,2,29
6251982,6252056,2,31
5816814,6252000,2,127
6251845,6251983,2,113
8379717,6252049,2,91
5816816,8379634,2,19
5816816,8379633,2,67
5816816,8379632,2,65
6251945,6251725,2,19
8379683,8379586,2,10
8379683,8379587,2,10
7266058,8379683,2,35
7266058,8379682,2,35
6251877,6251940,2,29
6251940,4284897,2,58
6251940,4284896,2,47
7266048,6251983,2,113
8379729,6195815,2,138
8379729,6195816,2,138
6251995,6251725,2,65
6251995,6251724,2,67
5816783,8379642,2,119
6251995,6251723,2,89
6251995,6251722,2,95
7153144,8379631,2,90
6251845,6252038,2,113
6251877,6251939,2,29
5816813,8379642,2,144
8379628,6251899,2,10
8379692,8379762,2,65
8379732,6251741,2,109
6251944,6251725,2,67
5816784,6251953,2,144
6251944,6251724,2,82
8379732,6251742,2,100
8379660,6252049,2,91
5816815,8379635,2,17
6251944,6251723,2,135
6251944,6251722,2,144
6251940,6251899,2,10
6252031,6251733,2,37
6251984,6252058,2,83
8379731,8379618,2,48
8379731,8379619,2,48
7266040,8379681,2,90
5816787,6252007,2,29
8379729,8379555,2,138
6251829,6251939,2,12
8379726,6251737,2,62
6251829,6251940,2,12
8379726,8379769,2,62
7266014,6251939,2,14
6251867,6251983,2,113
8379686,6251723,2,89
8379686,6251722,2,95
8379686,6251725,2,65
8379686,6251724,2,67
7266014,6251940,2,14
8379729,8379565,2,101
8379633,6251725,2,67
8379633,6251724,2,82
6252037,8379771,2,31
5816816,8379688,2,19
5816816,8379686,2,65
5816816,8379687,2,67
5816780,6251999,2,17
6251943,6251725,2,65
7266009,8379629,2,12
7266009,8379628,2,12
6251943,6251723,2,89
6251943,6251724,2,67
8379633,6251722,2,144
8379729,8379556,2,101
8379633,6251723,2,135
6251943,6251722,2,95
6251880,8379736,2,90
7266032,6251942,2,90
4394994,6251940,2,29
7266048,6252038,2,113
4394994,6251939,2,29
5816813,6252005,2,144
8379688,6251725,2,19
6251894,6252038,2,113
7153140,8379672,2,113
6251949,6251730,2,45
7266058,8379628,2,35
7266058,8379629,2,35
8379663,8379763,2,64
7266057,6251942,2,90
6251999,6251726,2,17
6251867,8379729,2,113
