service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107434,0,0,0,0,0,0,0,20200110,20200515
13107420,0,0,0,0,0,0,0,20200107,20200520
3107433,0,0,0,0,0,0,0,20200111,20200516
3107430,0,0,0,0,0,0,0,20200520,20200520
3107432,0,0,0,0,0,0,0,20200108,20200513
12975551,0,0,0,0,0,0,0,20191126,20191220
2975560,0,0,0,0,0,0,0,20191122,20191220
12975552,0,0,0,0,0,0,0,20191128,20191219
12975550,0,0,0,0,0,0,0,20191224,20191231
12975556,0,0,0,0,0,0,0,20191225,20200101
12975555,0,0,0,0,0,0,0,20191123,20191221
12975554,0,0,0,0,0,0,0,20191229,20191229
12975553,0,0,0,0,0,0,0,20191124,20191222
2975559,0,0,0,0,0,0,0,20191123,20191221
13107425,0,0,0,0,0,0,0,20200111,20200516
2975558,0,0,0,0,0,0,0,20191127,20191218
13107426,0,0,0,0,0,0,0,20200104,20200418
3107426,0,0,0,0,0,0,0,20200103,20200417
13107423,0,0,0,0,0,0,0,20200112,20200517
13107424,0,0,0,0,0,0,0,20200105,20200419
3107428,0,0,0,0,0,0,0,20200106,20200519
13107421,0,0,0,0,0,0,0,20200521,20200521
13107422,0,0,0,0,0,0,0,20200109,20200514
3107421,0,0,0,0,0,0,0,20200520,20200520
2975550,0,0,0,0,0,0,0,20191223,20191230
3107420,0,0,0,0,0,0,0,20200106,20200519
2975551,0,0,0,0,0,0,0,20191125,20191219
2975552,0,0,0,0,0,0,0,20191127,20191218
2975553,0,0,0,0,0,0,0,20191123,20191221
2975554,0,0,0,0,0,0,0,20191228,20191228
3107425,0,0,0,0,0,0,0,20200110,20200515
2975555,0,0,0,0,0,0,0,20191122,20191220
3107424,0,0,0,0,0,0,0,20200104,20200418
2975556,0,0,0,0,0,0,0,20191224,20191231
3107423,0,0,0,0,0,0,0,20200111,20200516
2975557,0,0,0,0,0,0,0,20191125,20191219
3107422,0,0,0,0,0,0,0,20200108,20200513
13107418,0,0,0,0,0,0,0,20200103,20200417
3107417,0,0,0,0,0,0,0,20200101,20200517
3107418,0,0,0,0,0,0,0,20200102,20200416
13107416,0,0,0,0,0,0,0,20200413,20200509
3107416,0,0,0,0,0,0,0,20200412,20200508
2975549,0,0,0,0,0,0,0,20191124,20191229
12975549,0,0,0,0,0,0,0,20191125,20191230
13107417,0,0,0,0,0,0,0,20200102,20200518
