from_stop_id,to_stop_id,transfer_type,min_transfer_time
6046795,8219712,2,75
8219719,5221746,2,81
8219640,7922530,2,23
8219649,7945930,2,56
6046805,8219687,2,39
8219638,5122001,2,11
8219719,5221745,2,112
8219634,6591478,2,32
6046805,8219686,2,82
8219672,3681977,2,18
8219632,7922526,2,97
8219706,4008966,2,63
8219706,4008967,2,70
7013402,8219646,2,92
8219650,7376178,2,26
5067587,8219666,2,17
7013402,8219649,2,83
7013402,8219647,2,89
7312150,8219660,2,53
8219633,2366,2,257
6756018,8219662,2,35
8219633,2364,2,257
6682627,8219674,2,18
8219633,4045007,2,86
6046776,8219717,2,99
8219631,7275666,2,24
8219631,7275665,2,82
8219631,7275664,2,13
8219646,7275432,2,108
8219708,4008915,2,4
8219651,7376179,2,26
8219712,7827075,2,108
8219640,7376186,2,97
8219634,4473025,2,32
6046793,8219676,2,22
8219632,1825,2,224
4687374,8219673,2,18
8219708,4008914,2,4
1826,8219631,2,404
6046793,8219675,2,26
8219638,7376188,2,64
8219658,5122078,2,81
8219632,1827,2,224
8219638,7376189,2,91
8219653,5370718,2,12
5976754,8219668,2,70
8219678,5121818,2,58
8219632,4045007,2,6
8219672,3909088,2,31
4687372,8219671,2,18
8219633,5121372,2,72
8219650,3813518,2,103
5091960,8219713,2,104
8219650,3813519,2,49
8219633,5121374,2,77
7945968,8219642,2,36
8219633,5121373,2,1
5121021,8219681,2,37
8219659,3729704,2,108
5121021,8219680,2,47
8219635,7946281,2,32
8219635,7275663,2,32
1826,8219633,2,437
8219714,3909062,2,144
1826,8219632,2,404
8219631,2364,2,224
8219631,2366,2,224
8219668,3909029,2,102
8219654,7922536,2,85
8219721,5221744,2,27
8219633,7899561,2,86
8219633,7899560,2,86
8219719,3729702,2,121
7921314,8219636,2,19
8219715,3909029,2,51
8219632,5122008,2,1
8219632,5122007,2,82
8219705,4008942,2,36
8219705,4008943,2,36
6046804,8219686,2,73
7312152,8219660,2,73
6046804,8219687,2,54
8219632,7275665,2,82
8219632,7275664,2,13
8219651,7376194,2,88
7627547,8219722,2,54
8219632,7275666,2,24
8219722,3682015,2,54
8219659,5370713,2,27
6046783,8219715,2,44
7627548,8219721,2,27
8219634,4037006,2,32
8219631,7922526,2,97
4687369,8219713,2,101
8219713,3909068,2,101
6046809,8219690,2,14
8219633,1827,2,257
6046809,8219691,2,34
7945970,8219640,2,97
6673113,8219650,2,103
6673113,8219651,2,88
2365,8219633,2,437
8219633,6591476,2,26
2365,8219632,2,404
6673102,8219650,2,26
2365,8219631,2,404
6673102,8219652,2,88
6046807,8219688,2,25
8219633,6591475,2,1
6046802,8219684,2,11
6046802,8219685,2,53
6046807,8219689,2,45
8219652,3781623,2,21
8219652,3781622,2,21
5976708,8219668,2,138
4687375,8219675,2,45
4687375,8219676,2,13
8219717,1969,2,261
8219633,1825,2,257
6046816,8219677,2,69
8219668,3909002,2,110
6046803,8219684,2,19
6046803,8219685,2,38
7920916,8219635,2,32
7275170,8219652,2,88
7945971,8219641,2,97
7931716,8219633,2,85
8219650,7275461,2,103
7627537,8219659,2,27
5976708,8219715,2,120
