service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2940389,0,0,0,0,0,0,0,20191228,20191228
2940388,0,0,0,0,0,0,0,20191123,20191221
12940382,0,0,0,0,0,0,0,20191125,20191230
2940385,0,0,0,0,0,0,0,20191223,20191231
12940384,0,0,0,0,0,0,0,20191123,20191221
2940384,0,0,0,0,0,0,0,20191122,20191220
12940385,0,0,0,0,0,0,0,20191224,20200101
13108353,0,0,0,0,0,0,0,20200103,20200418
2940382,0,0,0,0,0,0,0,20191124,20191229
13108352,0,0,0,0,0,0,0,20200107,20200521
13108355,0,0,0,0,0,0,0,20200105,20200419
13108354,0,0,0,0,0,0,0,20200112,20200517
13108351,0,0,0,0,0,0,0,20200102,20200518
3108355,0,0,0,0,0,0,0,20200104,20200418
3108353,0,0,0,0,0,0,0,20200102,20200417
3108354,0,0,0,0,0,0,0,20200111,20200516
12940389,0,0,0,0,0,0,0,20191229,20191229
12940388,0,0,0,0,0,0,0,20191124,20191222
3108351,0,0,0,0,0,0,0,20200101,20200517
3108352,0,0,0,0,0,0,0,20200106,20200520
