service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
13107581,0,0,0,0,0,0,0,20191123,20200201
13107582,0,0,0,0,0,0,0,20191224,20200104
13107583,0,0,0,0,0,0,0,20191124,20200126
13107584,0,0,0,0,0,0,0,20191229,20200105
13107578,0,0,0,0,0,0,0,20191124,20200126
3107572,0,0,0,0,0,0,0,20191223,20200103
13107577,0,0,0,0,0,0,0,20191224,20200104
3107573,0,0,0,0,0,0,0,20191123,20200125
13107576,0,0,0,0,0,0,0,20191123,20200201
3107574,0,0,0,0,0,0,0,20191228,20200104
3107583,0,0,0,0,0,0,0,20191123,20200125
3107575,0,0,0,0,0,0,0,20191124,20200126
3107584,0,0,0,0,0,0,0,20191228,20200104
3107576,0,0,0,0,0,0,0,20191122,20200131
3107577,0,0,0,0,0,0,0,20191223,20200103
3107578,0,0,0,0,0,0,0,20191123,20200125
13107579,0,0,0,0,0,0,0,20191229,20200105
3107579,0,0,0,0,0,0,0,20191228,20200104
3107581,0,0,0,0,0,0,0,20191122,20200131
3107582,0,0,0,0,0,0,0,20191223,20200103
3107570,0,0,0,0,0,0,0,20191124,20200126
3107580,0,0,0,0,0,0,0,20191124,20200126
3107571,0,0,0,0,0,0,0,20191122,20200131
