service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3108101,0,0,0,0,0,0,0,20200104,20200125
13080296,0,0,0,0,0,0,0,20191125,20191230
13080297,0,0,0,0,0,0,0,20191123,20191221
3108100,0,0,0,0,0,0,0,20200102,20200103
13080298,0,0,0,0,0,0,0,20191124,20191229
13108098,0,0,0,0,0,0,0,20200102,20200127
13108099,0,0,0,0,0,0,0,20200107,20200201
3108099,0,0,0,0,0,0,0,20200106,20200131
3108098,0,0,0,0,0,0,0,20200101,20200126
3080296,0,0,0,0,0,0,0,20191124,20191229
3033574,0,0,0,0,0,0,0,20191223,20191231
13108101,0,0,0,0,0,0,0,20200105,20200126
13108100,0,0,0,0,0,0,0,20200103,20200104
3080298,0,0,0,0,0,0,0,20191123,20191228
3080297,0,0,0,0,0,0,0,20191122,20191220
13033574,0,0,0,0,0,0,0,20191224,20200101
