from_stop_id,to_stop_id,transfer_type,min_transfer_time
4035792,5150444,2,15
4035747,7899240,2,36
4117707,4035752,2,116
1999,4035764,2,212
1999,4035763,2,195
4035824,4758990,2,89
4035797,4009086,2,128
7920961,4035816,2,57
7920961,4035815,2,57
4035797,4009085,2,53
4035792,6869643,2,15
4035792,6869642,2,15
2199,4035790,2,310
4035821,7985494,2,71
2199,4035792,2,202
4035791,6869774,2,40
2199,4035791,2,221
4117677,4035770,2,25
4035806,1674,2,399
4035824,4758989,2,117
1953,4035815,2,208
1953,4035816,2,208
1953,4035817,2,254
4035766,4274306,2,61
4035766,4274305,2,82
7946136,4035802,2,102
4035811,1861,2,270
5605643,4035763,2,17
5605601,4035791,2,66
5605601,4035792,2,44
4035748,7899196,2,36
4035801,7931459,2,64
4035801,7931458,2,87
4035758,6682700,2,88
4035792,6869824,2,15
4117693,4035754,2,74
4035748,7899286,2,36
4035746,7899198,2,21
4658210,4035796,2,23
4035795,5944528,2,35
1954,4035816,2,208
1954,4035817,2,254
1954,4035815,2,208
4035752,4274291,2,116
7932141,4035816,2,23
7932141,4035815,2,23
1901,4035818,2,243
4035809,2484,2,196
4117708,4035827,2,103
4473669,7899246,2,58
4473669,7899247,2,16
7981145,4035778,2,143
4035749,7899193,2,21
4035798,3972546,2,114
7275143,4035816,2,17
4473669,4274276,2,50
4035779,4238750,2,94
4035779,4238751,2,26
4035827,4274292,2,103
4035827,4274291,2,23
7275143,4035815,2,17
4035754,4274293,2,74
5991343,4035772,2,80
4035815,7931571,2,59
5991343,4035774,2,141
2236,6748621,2,197
4117686,4035759,2,11
4035807,1674,2,387
2236,6748622,2,196
4035780,4238697,2,72
5605628,4035771,2,80
4035760,4274299,2,11
4117687,4035760,2,11
4035758,4274297,2,47
4035813,4035560,2,41
4117694,4035752,2,103
4035793,5944487,2,81
4035797,7985494,2,53
4035797,7985497,2,128
4117707,4035827,2,23
5605644,4035764,2,17
4117694,4035751,2,23
2175,4035801,2,231
2175,4035800,2,216
4035797,4009054,2,97
4035797,4009055,2,35
4035746,7899288,2,21
4035810,1674,2,274
4035820,3972584,2,114
4035791,6869551,2,40
4035791,6869552,2,40
4035821,5944527,2,115
7981188,4035771,2,80
4117681,4035766,2,138
4117708,4035751,2,116
4035814,4035559,2,41
4117692,4035753,2,74
4035749,7899283,2,21
7932142,4035816,2,29
7932142,4035815,2,29
4035821,7985497,2,98
4035792,6869774,2,15
4035741,7899291,2,17
4035809,1674,2,196
4035816,7931518,2,56
5605630,4035826,2,107
4473744,7899247,2,35
4473744,7899246,2,8
5605631,4035826,2,131
2327,4035812,2,251
2327,4035811,2,270
6748621,8303785,2,54
6748621,8303786,2,59
3747913,4035814,2,41
4035816,7931571,2,59
4473744,7899201,2,8
1703,4035804,2,234
4035745,7899242,2,21
4035741,4274274,2,20
4035741,4274273,2,20
1703,4035805,2,216
4035778,4238699,2,125
4035742,7899344,2,17
4035816,4036979,2,17
4035755,4274296,2,29
4035816,4036978,2,59
4035792,6673027,2,80
4035792,6673026,2,46
4035792,6673025,2,18
5991339,4035776,2,59
4035792,6673028,2,74
2104,4035821,2,185
4035808,1674,2,207
4035814,4036976,2,41
4035753,6682707,2,136
4035816,4211807,2,29
4035748,7899339,2,36
4035753,6682708,2,136
4035816,4211806,2,29
2188,4035763,2,195
5605627,4035773,2,77
5605627,4035774,2,41
4035818,7899175,2,104
4658209,4035797,2,34
5991335,4035780,2,63
4035746,7899341,2,21
4035761,4274302,2,74
6748622,4758988,2,107
