service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107356,0,0,0,0,0,0,0,20191224,20191231
3107357,0,0,0,0,0,0,0,20200103,20200417
3107358,0,0,0,0,0,0,0,20191125,20200520
3107359,0,0,0,0,0,0,0,20191223,20191230
3107352,0,0,0,0,0,0,0,20191223,20191230
13107349,0,0,0,0,0,0,0,20200413,20200413
3107353,0,0,0,0,0,0,0,20200102,20200416
3107363,0,0,0,0,0,0,0,20200103,20200417
3107354,0,0,0,0,0,0,0,20191123,20200516
3107355,0,0,0,0,0,0,0,20191122,20200515
3107361,0,0,0,0,0,0,0,20191122,20200515
3107362,0,0,0,0,0,0,0,20191224,20191231
3107350,0,0,0,0,0,0,0,20191124,20200517
3107360,0,0,0,0,0,0,0,20200102,20200416
3107351,0,0,0,0,0,0,0,20191125,20200520
13107357,0,0,0,0,0,0,0,20200104,20200418
13107355,0,0,0,0,0,0,0,20191123,20200516
13107356,0,0,0,0,0,0,0,20191225,20200101
13107354,0,0,0,0,0,0,0,20191124,20200517
13107353,0,0,0,0,0,0,0,20200103,20200417
13107352,0,0,0,0,0,0,0,20191224,20191231
13107351,0,0,0,0,0,0,0,20191126,20200521
13107350,0,0,0,0,0,0,0,20191125,20200518
3107349,0,0,0,0,0,0,0,20200412,20200412
