service_id,date,exception_type
2991689,20191228,1
2991688,20191109,1
2991688,20191116,1
2991688,20191123,1
2991688,20191130,1
2991688,20191207,1
2991688,20191214,1
2991688,20191221,1
12991687,20191103,1
2991687,20191102,1
12991688,20191110,1
12991688,20191117,1
12991688,20191124,1
12991688,20191201,1
12991688,20191208,1
12991688,20191215,1
12991688,20191222,1
2991686,20191106,1
2991686,20191113,1
2991686,20191120,1
2991686,20191127,1
2991686,20191204,1
2991686,20191211,1
2991686,20191218,1
12991689,20191229,1
2991685,20191104,1
2991685,20191105,1
2991685,20191107,1
2991685,20191108,1
2991685,20191112,1
2991685,20191114,1
2991685,20191115,1
2991685,20191118,1
2991685,20191119,1
2991685,20191121,1
2991685,20191122,1
2991685,20191125,1
2991685,20191126,1
2991685,20191128,1
2991685,20191129,1
2991685,20191202,1
2991685,20191203,1
2991685,20191205,1
2991685,20191206,1
2991685,20191209,1
2991685,20191210,1
2991685,20191212,1
2991685,20191213,1
2991685,20191216,1
2991685,20191217,1
2991685,20191219,1
2991685,20191220,1
2991684,20191029,1
2991684,20191030,1
2991684,20191031,1
2991684,20191223,1
2991684,20191224,1
2991684,20191226,1
2991684,20191227,1
2991684,20191230,1
2991684,20191231,1
2991664,20191104,1
2991664,20191105,1
2991664,20191107,1
2991664,20191108,1
2991664,20191112,1
2991664,20191114,1
2991664,20191115,1
2991664,20191118,1
2991664,20191119,1
2991664,20191121,1
2991664,20191122,1
2991664,20191125,1
2991664,20191126,1
2991664,20191128,1
2991664,20191129,1
2991664,20191202,1
2991664,20191203,1
2991664,20191205,1
2991664,20191206,1
2991664,20191209,1
2991664,20191210,1
2991664,20191212,1
2991664,20191213,1
2991664,20191216,1
2991664,20191217,1
2991664,20191219,1
2991664,20191220,1
2991665,20191106,1
2991665,20191113,1
2991665,20191120,1
2991665,20191127,1
2991665,20191204,1
2991665,20191211,1
2991665,20191218,1
12991684,20191030,1
12991684,20191031,1
12991684,20191101,1
12991684,20191224,1
12991684,20191225,1
12991684,20191227,1
12991684,20191228,1
12991684,20191231,1
12991684,20200101,1
12991685,20191105,1
12991685,20191106,1
12991685,20191108,1
12991685,20191109,1
12991685,20191113,1
12991685,20191115,1
12991685,20191116,1
12991685,20191119,1
12991685,20191120,1
12991685,20191122,1
12991685,20191123,1
12991685,20191126,1
12991685,20191127,1
12991685,20191129,1
12991685,20191130,1
12991685,20191203,1
12991685,20191204,1
12991685,20191206,1
12991685,20191207,1
12991685,20191210,1
12991685,20191211,1
12991685,20191213,1
12991685,20191214,1
12991685,20191217,1
12991685,20191218,1
12991685,20191220,1
12991685,20191221,1
2991662,20191109,1
2991662,20191116,1
2991662,20191123,1
2991662,20191130,1
2991662,20191207,1
2991662,20191214,1
2991662,20191221,1
12991686,20191107,1
12991686,20191114,1
12991686,20191121,1
12991686,20191128,1
12991686,20191205,1
12991686,20191212,1
12991686,20191219,1
2991663,20191228,1
2991668,20191104,1
2991668,20191105,1
2991668,20191107,1
2991668,20191108,1
2991668,20191112,1
2991668,20191114,1
2991668,20191115,1
2991668,20191118,1
2991668,20191119,1
2991668,20191121,1
2991668,20191122,1
2991668,20191125,1
2991668,20191126,1
2991668,20191128,1
2991668,20191129,1
2991668,20191202,1
2991668,20191203,1
2991668,20191205,1
2991668,20191206,1
2991668,20191209,1
2991668,20191210,1
2991668,20191212,1
2991668,20191213,1
2991668,20191216,1
2991668,20191217,1
2991668,20191219,1
2991668,20191220,1
2991669,20191106,1
2991669,20191113,1
2991669,20191120,1
2991669,20191127,1
2991669,20191204,1
2991669,20191211,1
2991669,20191218,1
2991666,20191104,1
2991666,20191105,1
2991666,20191107,1
2991666,20191108,1
2991666,20191112,1
2991666,20191114,1
2991666,20191115,1
2991666,20191118,1
2991666,20191119,1
2991666,20191121,1
2991666,20191122,1
2991666,20191125,1
2991666,20191126,1
2991666,20191128,1
2991666,20191129,1
2991666,20191202,1
2991666,20191203,1
2991666,20191205,1
2991666,20191206,1
2991666,20191209,1
2991666,20191210,1
2991666,20191212,1
2991666,20191213,1
2991666,20191216,1
2991666,20191217,1
2991666,20191219,1
2991666,20191220,1
12991681,20191104,1
2991667,20191106,1
2991667,20191113,1
2991667,20191120,1
2991667,20191127,1
2991667,20191204,1
2991667,20191211,1
2991667,20191218,1
12991682,20191102,1
12991682,20191111,1
12991682,20191112,1
12991682,20191118,1
12991682,20191125,1
12991682,20191202,1
12991682,20191209,1
12991682,20191216,1
12991682,20191223,1
12991682,20191226,1
12991682,20191230,1
2991672,20191103,1
2991671,20191109,1
2991671,20191116,1
2991671,20191123,1
2991671,20191130,1
2991671,20191207,1
2991671,20191214,1
2991671,20191221,1
2991670,20191102,1
2991659,20191104,1
2991659,20191105,1
2991659,20191107,1
2991659,20191108,1
2991659,20191112,1
2991659,20191114,1
2991659,20191115,1
2991659,20191118,1
2991659,20191119,1
2991659,20191121,1
2991659,20191122,1
2991659,20191125,1
2991659,20191126,1
2991659,20191128,1
2991659,20191129,1
2991659,20191202,1
2991659,20191203,1
2991659,20191205,1
2991659,20191206,1
2991659,20191209,1
2991659,20191210,1
2991659,20191212,1
2991659,20191213,1
2991659,20191216,1
2991659,20191217,1
2991659,20191219,1
2991659,20191220,1
2991673,20191101,1
2991673,20191110,1
2991673,20191111,1
2991673,20191117,1
2991673,20191124,1
2991673,20191201,1
2991673,20191208,1
2991673,20191215,1
2991673,20191222,1
2991673,20191225,1
2991673,20191229,1
2991655,20191103,1
2991656,20191101,1
2991656,20191110,1
2991656,20191111,1
2991656,20191117,1
2991656,20191124,1
2991656,20191201,1
2991656,20191208,1
2991656,20191215,1
2991656,20191222,1
2991656,20191225,1
2991656,20191229,1
2991675,20191029,1
2991675,20191030,1
2991675,20191031,1
2991675,20191223,1
2991675,20191224,1
2991675,20191226,1
2991675,20191227,1
2991675,20191230,1
2991675,20191231,1
2991676,20191104,1
2991676,20191105,1
2991676,20191107,1
2991676,20191108,1
2991676,20191112,1
2991676,20191114,1
2991676,20191115,1
2991676,20191118,1
2991676,20191119,1
2991676,20191121,1
2991676,20191122,1
2991676,20191125,1
2991676,20191126,1
2991676,20191128,1
2991676,20191129,1
2991676,20191202,1
2991676,20191203,1
2991676,20191205,1
2991676,20191206,1
2991676,20191209,1
2991676,20191210,1
2991676,20191212,1
2991676,20191213,1
2991676,20191216,1
2991676,20191217,1
2991676,20191219,1
2991676,20191220,1
2991658,20191029,1
2991658,20191030,1
2991658,20191031,1
2991658,20191223,1
2991658,20191224,1
2991658,20191226,1
2991658,20191227,1
2991658,20191230,1
2991658,20191231,1
2991677,20191106,1
2991677,20191113,1
2991677,20191120,1
2991677,20191127,1
2991677,20191204,1
2991677,20191211,1
2991677,20191218,1
2991678,20191102,1
2991679,20191109,1
2991679,20191116,1
2991679,20191123,1
2991679,20191130,1
2991679,20191207,1
2991679,20191214,1
2991679,20191221,1
2991661,20191102,1
2991660,20191106,1
2991660,20191113,1
2991660,20191120,1
2991660,20191127,1
2991660,20191204,1
2991660,20191211,1
2991660,20191218,1
2991681,20191103,1
2991680,20191228,1
2991682,20191101,1
2991682,20191110,1
2991682,20191111,1
2991682,20191117,1
2991682,20191124,1
2991682,20191201,1
2991682,20191208,1
2991682,20191215,1
2991682,20191222,1
2991682,20191225,1
2991682,20191229,1
