from_stop_id,to_stop_id,transfer_type,min_transfer_time
3743475,4036232,2,35
6401808,3718086,2,57
6401808,3718081,2,57
6401808,3718080,2,7
3619431,3718090,2,112
4614419,4180943,2,18
3718099,8219738,2,140
4614429,3718022,2,144
3718064,3619343,2,112
3743482,8219738,2,135
3718064,3619344,2,132
3743482,8219737,2,16
6401772,4180940,2,119
3743460,3619367,2,23
3718023,4036175,2,69
3718082,4036172,2,104
3718014,3619366,2,23
4723885,3718117,2,32
3743499,8219747,2,57
3619419,3743478,2,29
3743509,4036232,2,35
4614348,3718038,2,64
3718075,4036234,2,36
4614348,3718039,2,81
3619431,3718072,2,112
3743503,8219753,2,23
6401888,3718116,2,17
3743464,4036237,2,57
3619427,3718075,2,128
3718024,8219753,2,23
3743496,8219744,2,30
3619427,3718076,2,130
3743464,8219748,2,57
3743461,3619364,2,53
3743463,8219813,2,104
4614465,3743474,2,74
3718115,3619450,2,74
3718115,3619451,2,85
3743472,8219754,2,36
3718105,5150706,2,92
3718081,8219760,2,82
6401771,3718116,2,17
3718090,8219750,2,69
4614419,3718117,2,62
6401808,4180943,2,7
3743501,8219751,2,69
4614465,3743473,2,85
3619420,3743509,2,35
6401890,3718032,2,21
3743458,8219729,2,43
3718092,8219746,2,104
3718017,3619365,2,53
6401890,3718031,2,7
3743507,8219756,2,85
3718081,8219759,2,73
3743514,4036181,2,143
4180935,8219813,2,104
3619425,3743472,2,36
3718081,5150150,2,73
4130585,8219739,2,81
4130585,8219737,2,134
4130585,8219736,2,135
3743515,8219746,2,104
4614421,3718029,2,18
3743502,4036175,2,69
3743506,4036177,2,36
3619421,3743510,2,35
3743497,4036238,2,123
4614420,4180943,2,24
3718082,8219746,2,104
4180941,4036233,2,74
3743514,3619445,2,143
3743479,3619445,2,143
3718029,8219758,2,18
3743518,8219738,2,81
4614422,3718087,2,18
3743489,3619353,2,45
3718072,8219750,2,69
6401810,4180940,2,119
3718091,8219747,2,57
3718097,7161663,2,45
3718052,8219738,2,135
3743460,4036170,2,23
3718117,8219759,2,53
4614423,3718075,2,36
3718027,4036177,2,36
4614422,3718079,2,18
3718033,4036172,2,123
3718016,3619364,2,53
3743488,3619356,2,41
4180939,4036235,2,23
3743478,4036180,2,29
3619427,3718027,2,130
3718064,8219742,2,35
6401809,3718116,2,17
6401808,3718031,2,7
6401808,3718032,2,21
3718114,4036234,2,48
3619427,3718026,2,128
3718010,3619363,2,75
4614424,3718088,2,36
3718033,8219813,2,66
4180943,2024,2,220
3619427,3743472,2,130
3743459,3619366,2,23
3619427,3743471,2,128
3718084,7161663,2,45
3743474,4036178,2,19
4614424,3743472,2,36
3718086,2024,2,211
4723886,4180943,2,75
3743516,7170690,2,15
3718088,8219754,2,36
4614423,3743471,2,36
4614426,3743469,2,71
3743463,4036238,2,123
3619423,3718115,2,85
4180931,8219741,2,40
3743471,3619452,2,119
4614424,3718076,2,36
4614426,3743470,2,86
3619429,3743470,2,139
3743473,4036233,2,19
3743455,8219730,2,12
3743462,3619365,2,53
4614421,3718078,2,18
3619431,3718023,2,112
3718011,5150706,2,81
3718026,3619452,2,119
3619423,3718028,2,85
6401889,3718117,2,43
3619426,4180939,2,122
3718052,8219737,2,16
6401890,3718081,2,57
4130587,8219736,2,135
3743505,3619452,2,119
3718086,2143,2,211
3718106,8219728,2,43
4130587,8219737,2,134
3619431,3743468,2,112
4614386,3718038,2,78
4614386,3718039,2,95
6401890,3718080,2,7
4180940,3619452,2,119
4614429,3743501,2,144
4180943,2143,2,220
3718010,8219730,2,12
6401890,3718086,2,57
4130587,8219739,2,81
3718019,8219748,2,57
3619417,3743480,2,143
3718117,2143,2,214
3718067,8219813,2,104
3718037,4614288,2,23
6401810,3718088,2,108
4614423,3718026,2,36
3718015,3619367,2,23
3718117,5150150,2,53
4180933,8219745,2,30
3718031,8219759,2,9
3718114,8219754,2,13
6401810,3743506,2,108
6401810,3743507,2,135
4180929,3619353,2,45
4614419,3718080,2,18
4614419,3718081,2,82
3718114,8219755,2,48
3619429,3718089,2,139
6401810,3718075,2,119
3619418,3743477,2,29
6401810,3718076,2,108
3718094,3619343,2,112
6401810,3743505,2,119
3718032,5150150,2,38
3718046,3619348,2,105
3718094,3619344,2,132
3718031,8219760,2,18
4614387,3718041,2,66
3743505,4036234,2,36
6401889,3718032,2,28
3743493,8219743,2,35
3718027,8219754,2,36
4614419,3718086,2,82
3718033,8219746,2,123
3718076,3619452,2,108
3718100,8219738,2,81
3619429,3718074,2,139
4614420,3718032,2,53
4614420,3718031,2,24
4614425,3743504,2,40
4614425,3743503,2,16
4180941,3619450,2,74
4180940,8219755,2,36
4180941,3619451,2,85
3718087,8219757,2,18
3718020,8219747,2,57
3743499,4036173,2,57
3743469,8219753,2,23
3743472,4036177,2,36
3718109,4036238,2,123
6401809,3718029,2,18
3718101,8219736,2,16
3743461,4036239,2,53
3718101,8219738,2,134
4723887,3718117,2,116
4614423,3718114,2,48
3743513,4036181,2,143
3743497,8219813,2,104
3619417,3743479,2,143
3718026,8219755,2,36
3619424,3743471,2,36
3743481,4036172,2,123
4614426,3718089,2,86
3718077,3619451,2,85
3619430,3718090,2,120
3619422,3743473,2,19
3619422,3718077,2,74
3743483,8219738,2,134
3718077,3619450,2,74
3743483,8219736,2,16
3718016,4036239,2,53
3718031,5150150,2,9
3718088,3619452,2,108
4180942,8219758,2,18
4614421,3718116,2,17
3743473,8219756,2,85
3718018,4036238,2,123
3718025,8219752,2,23
4180939,8219753,2,23
3743467,8219751,2,69
3743507,4036233,2,19
3619426,3718073,2,122
3619426,3718074,2,102
3619422,4180941,2,74
3743508,3619451,2,19
3743480,3619445,2,143
3718062,8219740,2,40
3619424,3718075,2,36
3743506,8219754,2,36
4614419,3718031,2,18
3718025,4036176,2,23
4614419,3718032,2,47
3718030,8219757,2,18
3718093,8219744,2,30
3718086,3619742,2,63
3718022,4036236,2,69
3718047,3619348,2,94
3619423,3718077,2,85
3718057,3619355,2,41
3718047,3619347,2,14
4614426,3743504,2,86
4614426,3743503,2,71
3743471,4036234,2,36
4614420,3718080,2,24
4614420,3718081,2,88
3718031,2143,2,220
4614420,3718086,2,88
6401886,3743507,2,85
6401886,3743508,2,74
4614425,3743470,2,40
3718114,3619452,2,132
6401772,3743471,2,119
6401772,3743472,2,108
3619426,3743469,2,122
3718081,2024,2,211
6401772,3743473,2,135
3743457,8219728,2,43
3718076,8219754,2,36
3718020,4036173,2,57
3718067,4036238,2,123
4614425,3743469,2,16
3718085,8219738,2,81
3718112,8219750,2,13
3718112,8219751,2,56
3718032,3619742,2,28
3743490,3619351,2,15
6401890,4180943,2,7
3743476,3619449,2,35
3619427,3718088,2,130
6401889,3718081,2,63
