service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3006211,0,0,0,0,0,0,0,20191225,20191225
3006214,0,0,0,0,0,0,0,20191223,20191230
2999783,0,0,0,0,0,0,0,20191122,20191220
2999784,0,0,0,0,0,0,0,20191125,20191219
13006219,0,0,0,0,0,0,0,20191225,20200101
2999785,0,0,0,0,0,0,0,20191122,20191220
2999778,0,0,0,0,0,0,0,20191125,20191219
2999779,0,0,0,0,0,0,0,20191122,20191220
12999780,0,0,0,0,0,0,0,20191125,20191230
3006219,0,0,0,0,0,0,0,20191224,20191231
13006211,0,0,0,0,0,0,0,20191226,20191226
12999781,0,0,0,0,0,0,0,20191126,20191220
12999782,0,0,0,0,0,0,0,20191124,20191222
13006216,0,0,0,0,0,0,0,20191229,20191229
2999780,0,0,0,0,0,0,0,20191124,20191229
12999783,0,0,0,0,0,0,0,20191123,20191221
2999781,0,0,0,0,0,0,0,20191125,20191219
13006214,0,0,0,0,0,0,0,20191224,20191231
2999782,0,0,0,0,0,0,0,20191123,20191221
3006216,0,0,0,0,0,0,0,20191228,20191228
