route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
916918,2841336,1028413361034266,,10,0,
916918,2841337,1028413371034266,,10,0,
916918,2841336,128413361034266,,1,0,
916918,2841337,128413371034266,,1,0,
916918,2841336,228413361034266,,2,0,
916918,2841337,228413371034266,,2,0,
916918,2841336,328413361034266,,3,0,
916918,2841337,328413371034266,,3,0,
916918,2841336,428413361034266,,4,0,
916918,2841337,428413371034266,,4,0,
916918,2841336,528413361034266,,5,0,
916918,2841337,528413371034266,,5,0,
916918,2841336,628413361034266,,6,0,
916918,2841337,628413371034266,,6,0,
916918,2841336,728413361034266,,7,0,
916918,2841337,728413371034266,,7,0,
916918,2841336,828413361034266,,8,0,
916918,2841337,828413371034266,,8,0,
916918,2841336,928413361034266,,9,0,
916918,2841337,928413371034266,,9,0,
916919,2841338,1028413380888943,,10,0,
916919,2841339,1028413390888943,,10,0,
916919,2841338,1128413380888943,,11,0,
916919,2841339,1128413390888943,,11,0,
916919,2841338,128413380888943,,1,0,
916919,2841339,128413390888943,,1,0,
916919,2841338,228413380888943,,2,0,
916919,2841339,228413390888943,,2,0,
916919,2841338,328413380888943,,3,0,
916919,2841339,328413390888943,,3,0,
916919,2841338,428413380888943,,4,0,
916919,2841339,428413390888943,,4,0,
916919,2841338,528413380888943,,5,0,
916919,2841339,528413390888943,,5,0,
916919,2841338,628413380888943,,6,0,
916919,2841339,628413390888943,,6,0,
916919,2841338,728413380888943,,7,0,
916919,2841339,728413390888943,,7,0,
916919,2841338,828413380888943,,8,0,
916919,2841339,828413390888943,,8,0,
916919,2841338,928413380888943,,9,0,
916919,2841339,928413390888943,,9,0,
