from_stop_id,to_stop_id,transfer_type,min_transfer_time
3786294,6446073,2,50
3786333,7376162,2,81
3786333,7376163,2,141
3786309,7376160,2,88
3786333,4458803,2,141
3786309,7376161,2,55
2059,3786300,2,231
3786333,6446094,2,81
3786333,6446093,2,141
3730343,3786323,2,50
3786295,4458778,2,48
4255013,4458806,2,27
3730344,3786335,2,88
3786334,4458780,2,102
3786334,6446094,2,102
3786304,4124821,2,132
3786309,6446073,2,55
8219619,3786324,2,45
3786333,4124824,2,81
4255013,4458777,2,67
8219616,3786335,2,35
3786334,7376162,2,102
3730343,3786335,2,55
3786300,5121801,2,103
3786294,4458804,2,37
3786300,5121800,2,103
3730343,3786294,2,50
3786294,6446095,2,50
3786300,3764027,2,95
3786294,6446096,2,85
3730343,3786309,2,55
3786309,4458779,2,35
3786335,4124823,2,88
3786323,6446073,2,50
3730340,4255013,2,27
7275201,3786301,2,111
3786309,7275412,2,88
3786309,7275413,2,55
3786294,7275412,2,85
3786294,7275413,2,50
3786309,6446096,2,88
3786309,6446095,2,55
3786294,4458779,2,28
3786335,4458804,2,44
3786323,4458779,2,28
2097,4255013,2,204
7275182,3786300,2,120
3786331,3786072,2,139
8219612,4255013,2,67
3730348,3786305,2,50
3730348,3786304,2,132
8219621,3786325,2,26
3730344,3786323,2,85
8219620,3786307,2,63
8219616,3786309,2,35
3786304,6446129,2,132
3786335,6446073,2,55
3786334,4124824,2,102
3786294,7376160,2,85
3786294,7376161,2,50
3786323,4458804,2,37
8219617,3786294,2,37
3786309,4124823,2,88
8219617,3786309,2,44
3786335,7275412,2,88
3786335,7275413,2,55
3730344,3786309,2,88
3786309,4458804,2,44
3786305,4124821,2,50
3786300,3763986,2,120
3730347,3786304,2,100
2047,4255013,2,204
3730347,3786305,2,66
3786327,3786076,2,140
8219618,3786308,2,45
3786323,7275413,2,50
3786323,7275412,2,85
7275202,3786300,2,95
8219614,3786295,2,48
3786333,7275415,2,141
8219621,3786307,2,65
3786333,7275414,2,81
3786323,6446096,2,85
3786323,6446095,2,50
3786294,4124823,2,85
3786323,7376161,2,50
3786323,7376160,2,85
8219623,3786326,2,13
3730339,4255013,2,67
8219616,3786323,2,28
3786335,6446095,2,55
3786335,6446096,2,88
3786335,4458779,2,35
3786333,6446072,2,141
8219617,3786323,2,37
3786335,7376161,2,55
3786335,7376160,2,88
3786330,3786064,2,133
3786333,4458780,2,81
3786323,4124823,2,85
8219616,3786294,2,28
8219613,4255013,2,27
3786301,3764026,2,111
3786334,7275414,2,102
3786305,6446129,2,50
8219617,3786335,2,44
3730341,3786295,2,48
3730344,3786294,2,85
2108,3786300,2,231
3786330,3786073,2,109
