service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3107768,0,0,0,0,0,0,0,20191124,20191229
3063292,0,0,0,0,0,0,0,20191223,20191231
3107767,0,0,0,0,0,0,0,20191124,20191229
3107766,0,0,0,0,0,0,0,20200101,20200126
3107769,0,0,0,0,0,0,0,20200106,20200131
3107770,0,0,0,0,0,0,0,20200102,20200103
3107771,0,0,0,0,0,0,0,20191122,20191220
3107772,0,0,0,0,0,0,0,20200111,20200125
3107773,0,0,0,0,0,0,0,20200104,20200104
3107774,0,0,0,0,0,0,0,20191123,20191221
3107775,0,0,0,0,0,0,0,20191228,20191228
3107776,0,0,0,0,0,0,0,20200101,20200126
