trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10029753591461435,16:11:00,16:11:00,6046775,1,,
10029753591461435,16:13:00,16:13:00,6046777,2,,
10029753591461435,16:14:00,16:14:00,6046779,3,,
10029753591461435,16:16:00,16:16:00,6046781,4,,
10029753591461435,16:19:00,16:19:00,6046783,5,,
10029753591461435,16:22:00,16:22:00,6046785,6,,
10029753591461435,16:24:00,16:24:00,6046787,7,,
10029753591461435,16:27:00,16:27:00,6046789,8,,
10029753591461435,16:29:00,16:29:00,6046791,9,,
10029753591461435,16:31:00,16:31:00,6046793,10,,
10029753591461435,16:33:00,16:33:00,6046795,11,,
10029753591461435,16:34:00,16:34:00,6046796,12,,
10029753591461435,16:36:00,16:36:00,6046798,13,,
10029753591461435,16:38:00,16:38:00,6046800,14,,
10029753591461435,16:39:00,16:39:00,6046802,15,,
10029753591461435,16:42:00,16:42:00,6046804,16,,
10029753591461435,16:43:00,16:43:00,6046806,17,,
10029753591461435,16:46:00,16:46:00,6046808,18,,
10029753591461435,16:48:00,16:48:00,6046810,19,,
10029753591461435,16:52:00,16:52:00,6046812,20,,
10029753591461435,16:53:00,16:53:00,6046814,21,,
10029753601461435,18:05:00,18:05:00,6046775,1,,
10029753601461435,18:07:00,18:07:00,6046777,2,,
10029753601461435,18:08:00,18:08:00,6046779,3,,
10029753601461435,18:10:00,18:10:00,6046781,4,,
10029753601461435,18:13:00,18:13:00,6046783,5,,
10029753601461435,18:16:00,18:16:00,6046785,6,,
10029753601461435,18:18:00,18:18:00,6046787,7,,
10029753601461435,18:21:00,18:21:00,6046789,8,,
10029753601461435,18:23:00,18:23:00,6046791,9,,
10029753601461435,18:25:00,18:25:00,6046793,10,,
10029753601461435,18:27:00,18:27:00,6046795,11,,
10029753601461435,18:28:00,18:28:00,6046796,12,,
10029753601461435,18:30:00,18:30:00,6046798,13,,
10029753601461435,18:32:00,18:32:00,6046800,14,,
10029753601461435,18:33:00,18:33:00,6046802,15,,
10029753601461435,18:36:00,18:36:00,6046804,16,,
10029753601461435,18:37:00,18:37:00,6046806,17,,
10029753601461435,18:40:00,18:40:00,6046808,18,,
10029753601461435,18:42:00,18:42:00,6046810,19,,
10029753601461435,18:46:00,18:46:00,6046812,20,,
10029753601461435,18:47:00,18:47:00,6046814,21,,
10029753611461435,16:11:00,16:11:00,6046775,1,,
10029753611461435,16:13:00,16:13:00,6046777,2,,
10029753611461435,16:14:00,16:14:00,6046779,3,,
10029753611461435,16:16:00,16:16:00,6046781,4,,
10029753611461435,16:19:00,16:19:00,6046783,5,,
10029753611461435,16:22:00,16:22:00,6046785,6,,
10029753611461435,16:24:00,16:24:00,6046787,7,,
10029753611461435,16:27:00,16:27:00,6046789,8,,
10029753611461435,16:29:00,16:29:00,6046791,9,,
10029753611461435,16:31:00,16:31:00,6046793,10,,
10029753611461435,16:33:00,16:33:00,6046795,11,,
10029753611461435,16:34:00,16:34:00,6046796,12,,
10029753611461435,16:36:00,16:36:00,6046798,13,,
10029753611461435,16:38:00,16:38:00,6046800,14,,
10029753611461435,16:39:00,16:39:00,6046802,15,,
10029753611461435,16:42:00,16:42:00,6046804,16,,
10029753611461435,16:43:00,16:43:00,6046806,17,,
10029753611461435,16:46:00,16:46:00,6046808,18,,
10029753611461435,16:48:00,16:48:00,6046810,19,,
10029753611461435,16:52:00,16:52:00,6046812,20,,
10029753611461435,16:53:00,16:53:00,6046814,21,,
10029753621461435,18:05:00,18:05:00,6046775,1,,
10029753621461435,18:07:00,18:07:00,6046777,2,,
10029753621461435,18:08:00,18:08:00,6046779,3,,
10029753621461435,18:10:00,18:10:00,6046781,4,,
10029753621461435,18:13:00,18:13:00,6046783,5,,
10029753621461435,18:16:00,18:16:00,6046785,6,,
10029753621461435,18:18:00,18:18:00,6046787,7,,
10029753621461435,18:21:00,18:21:00,6046789,8,,
10029753621461435,18:23:00,18:23:00,6046791,9,,
10029753621461435,18:25:00,18:25:00,6046793,10,,
10029753621461435,18:27:00,18:27:00,6046795,11,,
10029753621461435,18:28:00,18:28:00,6046796,12,,
10029753621461435,18:30:00,18:30:00,6046798,13,,
10029753621461435,18:32:00,18:32:00,6046800,14,,
10029753621461435,18:33:00,18:33:00,6046802,15,,
10029753621461435,18:36:00,18:36:00,6046804,16,,
10029753621461435,18:37:00,18:37:00,6046806,17,,
10029753621461435,18:40:00,18:40:00,6046808,18,,
10029753621461435,18:42:00,18:42:00,6046810,19,,
10029753621461435,18:46:00,18:46:00,6046812,20,,
10029753621461435,18:47:00,18:47:00,6046814,21,,
10029753631461435,20:00:00,20:00:00,6046775,1,,
10029753631461435,20:02:00,20:02:00,6046777,2,,
10029753631461435,20:03:00,20:03:00,6046779,3,,
10029753631461435,20:05:00,20:05:00,6046781,4,,
10029753631461435,20:08:00,20:08:00,6046783,5,,
10029753631461435,20:11:00,20:11:00,6046785,6,,
10029753631461435,20:13:00,20:13:00,6046787,7,,
10029753631461435,20:16:00,20:16:00,6046789,8,,
10029753631461435,20:18:00,20:18:00,6046791,9,,
10029753631461435,20:20:00,20:20:00,6046793,10,,
10029753631461435,20:22:00,20:22:00,6046795,11,,
10029753631461435,20:23:00,20:23:00,6046796,12,,
10029753631461435,20:25:00,20:25:00,6046798,13,,
10029753631461435,20:27:00,20:27:00,6046800,14,,
10029753631461435,20:28:00,20:28:00,6046802,15,,
10029753631461435,20:31:00,20:31:00,6046804,16,,
10029753631461435,20:32:00,20:32:00,6046806,17,,
10029753631461435,20:35:00,20:35:00,6046808,18,,
10029753631461435,20:37:00,20:37:00,6046810,19,,
10029753631461435,20:41:00,20:41:00,6046812,20,,
10029753631461435,20:42:00,20:42:00,6046814,21,,
10129753591461435,16:19:00,16:19:00,6046775,1,,
10129753591461435,16:21:00,16:21:00,6046777,2,,
10129753591461435,16:22:00,16:22:00,6046779,3,,
10129753591461435,16:24:00,16:24:00,6046781,4,,
10129753591461435,16:27:00,16:27:00,6046783,5,,
10129753591461435,16:30:00,16:30:00,6046785,6,,
10129753591461435,16:32:00,16:32:00,6046787,7,,
10129753591461435,16:35:00,16:35:00,6046789,8,,
10129753591461435,16:37:00,16:37:00,6046791,9,,
10129753591461435,16:39:00,16:39:00,6046793,10,,
10129753591461435,16:41:00,16:41:00,6046795,11,,
10129753591461435,16:42:00,16:42:00,6046796,12,,
10129753591461435,16:44:00,16:44:00,6046798,13,,
10129753591461435,16:46:00,16:46:00,6046800,14,,
10129753591461435,16:47:00,16:47:00,6046802,15,,
10129753591461435,16:50:00,16:50:00,6046804,16,,
10129753591461435,16:51:00,16:51:00,6046806,17,,
10129753591461435,16:54:00,16:54:00,6046808,18,,
10129753591461435,16:56:00,16:56:00,6046810,19,,
10129753591461435,17:00:00,17:00:00,6046812,20,,
10129753591461435,17:01:00,17:01:00,6046814,21,,
10129753601461435,18:10:00,18:10:00,6046775,1,,
10129753601461435,18:12:00,18:12:00,6046777,2,,
10129753601461435,18:13:00,18:13:00,6046779,3,,
10129753601461435,18:15:00,18:15:00,6046781,4,,
10129753601461435,18:18:00,18:18:00,6046783,5,,
10129753601461435,18:21:00,18:21:00,6046785,6,,
10129753601461435,18:23:00,18:23:00,6046787,7,,
10129753601461435,18:26:00,18:26:00,6046789,8,,
10129753601461435,18:28:00,18:28:00,6046791,9,,
10129753601461435,18:30:00,18:30:00,6046793,10,,
10129753601461435,18:32:00,18:32:00,6046795,11,,
10129753601461435,18:33:00,18:33:00,6046796,12,,
10129753601461435,18:35:00,18:35:00,6046798,13,,
10129753601461435,18:37:00,18:37:00,6046800,14,,
10129753601461435,18:38:00,18:38:00,6046802,15,,
10129753601461435,18:41:00,18:41:00,6046804,16,,
10129753601461435,18:42:00,18:42:00,6046806,17,,
10129753601461435,18:45:00,18:45:00,6046808,18,,
10129753601461435,18:47:00,18:47:00,6046810,19,,
10129753601461435,18:51:00,18:51:00,6046812,20,,
10129753601461435,18:52:00,18:52:00,6046814,21,,
10129753611461435,16:19:00,16:19:00,6046775,1,,
10129753611461435,16:21:00,16:21:00,6046777,2,,
10129753611461435,16:22:00,16:22:00,6046779,3,,
10129753611461435,16:24:00,16:24:00,6046781,4,,
10129753611461435,16:27:00,16:27:00,6046783,5,,
10129753611461435,16:30:00,16:30:00,6046785,6,,
10129753611461435,16:32:00,16:32:00,6046787,7,,
10129753611461435,16:35:00,16:35:00,6046789,8,,
10129753611461435,16:37:00,16:37:00,6046791,9,,
10129753611461435,16:39:00,16:39:00,6046793,10,,
10129753611461435,16:41:00,16:41:00,6046795,11,,
10129753611461435,16:42:00,16:42:00,6046796,12,,
10129753611461435,16:44:00,16:44:00,6046798,13,,
10129753611461435,16:46:00,16:46:00,6046800,14,,
10129753611461435,16:47:00,16:47:00,6046802,15,,
10129753611461435,16:50:00,16:50:00,6046804,16,,
10129753611461435,16:51:00,16:51:00,6046806,17,,
10129753611461435,16:54:00,16:54:00,6046808,18,,
10129753611461435,16:56:00,16:56:00,6046810,19,,
10129753611461435,17:00:00,17:00:00,6046812,20,,
10129753611461435,17:01:00,17:01:00,6046814,21,,
10129753621461435,18:10:00,18:10:00,6046775,1,,
10129753621461435,18:12:00,18:12:00,6046777,2,,
10129753621461435,18:13:00,18:13:00,6046779,3,,
10129753621461435,18:15:00,18:15:00,6046781,4,,
10129753621461435,18:18:00,18:18:00,6046783,5,,
10129753621461435,18:21:00,18:21:00,6046785,6,,
10129753621461435,18:23:00,18:23:00,6046787,7,,
10129753621461435,18:26:00,18:26:00,6046789,8,,
10129753621461435,18:28:00,18:28:00,6046791,9,,
10129753621461435,18:30:00,18:30:00,6046793,10,,
10129753621461435,18:32:00,18:32:00,6046795,11,,
10129753621461435,18:33:00,18:33:00,6046796,12,,
10129753621461435,18:35:00,18:35:00,6046798,13,,
10129753621461435,18:37:00,18:37:00,6046800,14,,
10129753621461435,18:38:00,18:38:00,6046802,15,,
10129753621461435,18:41:00,18:41:00,6046804,16,,
10129753621461435,18:42:00,18:42:00,6046806,17,,
10129753621461435,18:45:00,18:45:00,6046808,18,,
10129753621461435,18:47:00,18:47:00,6046810,19,,
10129753621461435,18:51:00,18:51:00,6046812,20,,
10129753621461435,18:52:00,18:52:00,6046814,21,,
10129753631461435,20:10:00,20:10:00,6046775,1,,
10129753631461435,20:12:00,20:12:00,6046777,2,,
10129753631461435,20:13:00,20:13:00,6046779,3,,
10129753631461435,20:15:00,20:15:00,6046781,4,,
10129753631461435,20:18:00,20:18:00,6046783,5,,
10129753631461435,20:21:00,20:21:00,6046785,6,,
10129753631461435,20:23:00,20:23:00,6046787,7,,
10129753631461435,20:26:00,20:26:00,6046789,8,,
10129753631461435,20:28:00,20:28:00,6046791,9,,
10129753631461435,20:30:00,20:30:00,6046793,10,,
10129753631461435,20:32:00,20:32:00,6046795,11,,
10129753631461435,20:33:00,20:33:00,6046796,12,,
10129753631461435,20:35:00,20:35:00,6046798,13,,
10129753631461435,20:37:00,20:37:00,6046800,14,,
10129753631461435,20:38:00,20:38:00,6046802,15,,
10129753631461435,20:41:00,20:41:00,6046804,16,,
10129753631461435,20:42:00,20:42:00,6046806,17,,
10129753631461435,20:45:00,20:45:00,6046808,18,,
10129753631461435,20:47:00,20:47:00,6046810,19,,
10129753631461435,20:51:00,20:51:00,6046812,20,,
10129753631461435,20:52:00,20:52:00,6046814,21,,
10229753591461435,16:26:00,16:26:00,6046775,1,,
10229753591461435,16:28:00,16:28:00,6046777,2,,
10229753591461435,16:29:00,16:29:00,6046779,3,,
10229753591461435,16:31:00,16:31:00,6046781,4,,
10229753591461435,16:34:00,16:34:00,6046783,5,,
10229753591461435,16:37:00,16:37:00,6046785,6,,
10229753591461435,16:39:00,16:39:00,6046787,7,,
10229753591461435,16:42:00,16:42:00,6046789,8,,
10229753591461435,16:44:00,16:44:00,6046791,9,,
10229753591461435,16:46:00,16:46:00,6046793,10,,
10229753591461435,16:48:00,16:48:00,6046795,11,,
10229753591461435,16:49:00,16:49:00,6046796,12,,
10229753591461435,16:51:00,16:51:00,6046798,13,,
10229753591461435,16:53:00,16:53:00,6046800,14,,
10229753591461435,16:54:00,16:54:00,6046802,15,,
10229753591461435,16:57:00,16:57:00,6046804,16,,
10229753591461435,16:58:00,16:58:00,6046806,17,,
10229753591461435,17:01:00,17:01:00,6046808,18,,
10229753591461435,17:03:00,17:03:00,6046810,19,,
10229753591461435,17:07:00,17:07:00,6046812,20,,
10229753591461435,17:08:00,17:08:00,6046814,21,,
10229753601461435,18:15:00,18:15:00,6046775,1,,
10229753601461435,18:17:00,18:17:00,6046777,2,,
10229753601461435,18:18:00,18:18:00,6046779,3,,
10229753601461435,18:20:00,18:20:00,6046781,4,,
10229753601461435,18:23:00,18:23:00,6046783,5,,
10229753601461435,18:26:00,18:26:00,6046785,6,,
10229753601461435,18:28:00,18:28:00,6046787,7,,
10229753601461435,18:31:00,18:31:00,6046789,8,,
10229753601461435,18:33:00,18:33:00,6046791,9,,
10229753601461435,18:35:00,18:35:00,6046793,10,,
10229753601461435,18:37:00,18:37:00,6046795,11,,
10229753601461435,18:38:00,18:38:00,6046796,12,,
10229753601461435,18:40:00,18:40:00,6046798,13,,
10229753601461435,18:42:00,18:42:00,6046800,14,,
10229753601461435,18:43:00,18:43:00,6046802,15,,
10229753601461435,18:46:00,18:46:00,6046804,16,,
10229753601461435,18:47:00,18:47:00,6046806,17,,
10229753601461435,18:50:00,18:50:00,6046808,18,,
10229753601461435,18:52:00,18:52:00,6046810,19,,
10229753601461435,18:56:00,18:56:00,6046812,20,,
10229753601461435,18:57:00,18:57:00,6046814,21,,
10229753611461435,16:26:00,16:26:00,6046775,1,,
10229753611461435,16:28:00,16:28:00,6046777,2,,
10229753611461435,16:29:00,16:29:00,6046779,3,,
10229753611461435,16:31:00,16:31:00,6046781,4,,
10229753611461435,16:34:00,16:34:00,6046783,5,,
10229753611461435,16:37:00,16:37:00,6046785,6,,
10229753611461435,16:39:00,16:39:00,6046787,7,,
10229753611461435,16:42:00,16:42:00,6046789,8,,
