from_stop_id,to_stop_id,transfer_type,min_transfer_time
6046798,5121021,2,44
6046795,8219712,2,75
6046799,5121005,2,99
6046798,5121022,2,44
6046784,3909002,2,81
6046805,8219687,2,39
6046805,8219686,2,82
6046781,4458818,2,91
6046796,5121817,2,21
6046800,8219683,2,95
6046800,8219682,2,66
6046776,5221749,2,93
6046784,5976707,2,69
6046776,5221748,2,101
6046784,5976708,2,144
6046787,7275618,2,95
6046787,7275619,2,26
6046792,3909086,2,142
6046800,5121015,2,125
6046776,1969,2,211
6046776,8219717,2,99
6046775,5370712,2,93
6046792,5091969,2,93
6046794,7827080,2,18
6046793,8219676,2,22
6046793,8219675,2,26
6046775,5121770,2,142
6046794,5121600,2,18
6046783,3909029,2,95
6046799,5067287,2,44
6046799,5121022,2,56
6046799,5121021,2,56
6046787,5067449,2,26
6046794,7827079,2,18
6046792,5091974,2,125
6046784,3909029,2,74
6046783,5976707,2,56
6046785,8219714,2,29
6046783,3909058,2,87
6046775,6000770,2,101
6046782,4458818,2,99
6046791,3909086,2,124
6046799,5121011,2,57
6046808,8219691,2,47
6046794,8219676,2,32
6046794,8219675,2,18
6046799,5121016,2,57
6046798,5121055,2,73
6046788,8219669,2,105
6046797,8219711,2,3
6046776,5122025,2,93
6046776,5122024,2,101
6046794,5121305,2,32
6046787,5067450,2,95
6046816,7827075,2,98
6046799,5121849,2,61
6046804,8219686,2,73
6046804,8219687,2,54
6046794,5121306,2,32
6046793,5067384,2,67
6046788,8219670,2,16
6046795,7827075,2,72
6046783,8219715,2,44
6046808,8219690,2,27
6046789,6682629,2,79
6046809,8219690,2,14
6046791,6682583,2,54
6046809,8219691,2,34
6046777,8219661,2,78
6046807,8219688,2,25
6046788,5067449,2,16
6046802,8219684,2,11
6046807,8219689,2,45
6046802,8219685,2,53
6046816,8219677,2,69
6046803,8219684,2,19
6046796,6682579,2,21
6046803,8219685,2,38
4687376,6046794,2,41
6046798,5067300,2,36
6046798,5121849,2,39
6046775,8219660,2,104
6046786,8219714,2,13
6046776,5121770,2,142
6046776,7312151,2,104
6046780,8219662,2,30
6046783,3909090,2,78
6046779,6756018,2,40
6046785,6682623,2,130
6046792,6682583,2,51
6046801,5121015,2,132
6046798,8219681,2,63
6046798,8219680,2,74
6046792,6682630,2,106
6046784,8219668,2,69
6046783,3909098,2,102
6046790,6682629,2,94
6046783,5067616,2,44
6046775,2224,2,211
6046779,6756009,2,54
6046788,7275618,2,105
6046788,7275619,2,16
6046783,5976754,2,44
6046779,6756012,2,40
6046779,6756010,2,40
6046779,6756016,2,40
6046779,6756017,2,54
6046794,5067384,2,78
6046779,6756015,2,54
5122145,6046792,2,121
5122145,6046791,2,135
6046798,5067287,2,72
6046787,8219670,2,26
6046798,5121816,2,36
6046793,5121599,2,26
6046778,8219661,2,81
6046775,5121988,2,93
6046787,8219669,2,95
6046796,8219711,2,21
6046797,5121023,2,3
6046784,5067590,2,69
6046799,5067300,2,54
6046784,5067591,2,144
6046782,4458763,2,104
6046806,8219688,2,10
6046806,8219689,2,63
4687365,6046785,2,130
6046776,2224,2,211
6046779,8219662,2,9
6046775,1969,2,211
6046794,5121599,2,18
6046776,8219660,2,104
6046811,8219693,2,25
6046811,8219692,2,26
6046785,3909062,2,130
6046775,7312151,2,104
6046775,8219717,2,99
6046793,7827080,2,26
6046793,5121306,2,22
6046784,8219715,2,23
6046796,6682634,2,99
6046793,5121305,2,22
6046788,5067450,2,105
5122146,6046791,2,135
5122146,6046792,2,121
6046784,3909090,2,101
6046783,8219668,2,56
6046784,5976754,2,23
6046775,5122025,2,93
6046801,8219682,2,65
6046797,5121817,2,3
6046793,7827079,2,26
6046801,8219683,2,86
6046775,5122024,2,101
6046784,3909098,2,81
6046797,6682579,2,3
6046776,5121988,2,93
6046783,3909125,2,67
6046780,6756012,2,65
6046790,6682584,2,94
6046780,6756015,2,75
6046799,5121055,2,99
6046780,6756010,2,65
6046785,5976753,2,29
6046784,5067616,2,23
6046780,6756016,2,65
6046780,6756017,2,75
6046780,6756018,2,65
4687375,6046794,2,41
6046776,5370712,2,93
7627552,6046776,2,104
7627536,6046776,2,99
6046799,5121816,2,54
7627536,6046775,2,99
7627552,6046775,2,104
6046789,6682584,2,75
6046784,3909125,2,49
6046791,5091969,2,111
6046781,4458763,2,120
6046816,8219712,2,67
6046795,8219677,2,68
6046775,5221749,2,93
6046775,5221748,2,101
6046783,5067590,2,56
6046783,3909002,2,102
6046810,8219692,2,21
6046791,6682630,2,103
6046810,8219693,2,30
6046798,5121005,2,80
6046793,5121600,2,26
6046798,5121004,2,141
6046786,5976753,2,13
6046796,5121023,2,21
6046791,5091974,2,140
6046797,6682634,2,115
6046799,8219681,2,57
6046799,8219680,2,97
6046798,5121016,2,63
6046784,3909058,2,111
6046798,5121011,2,63
6046776,6000770,2,101
6046780,6756009,2,75
