service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12999790,0,0,0,0,0,0,0,20191123,20191221
12999787,0,0,0,0,0,0,0,20191126,20191220
12999786,0,0,0,0,0,0,0,20191125,20191230
12999789,0,0,0,0,0,0,0,20191124,20191229
12999791,0,0,0,0,0,0,0,20191225,20200101
12999788,0,0,0,0,0,0,0,20191224,20191231
2999786,0,0,0,0,0,0,0,20191124,20191229
2999787,0,0,0,0,0,0,0,20191125,20191219
2999788,0,0,0,0,0,0,0,20191223,20191230
2999789,0,0,0,0,0,0,0,20191123,20191228
2999790,0,0,0,0,0,0,0,20191122,20191220
2999791,0,0,0,0,0,0,0,20191224,20191231
